Project Name:,Epoxy Study,Specimen ID/Lab #,10,Technician:,AM,Date:,10/7/2016 9:54 AM,File Version,1.2
Specimen Diamenter:,0.00,inch,Specimen Height:,1.50,Specimen Width:,3.00,Specimen Length:,6.00,Specimen Density:,
Gage 1 Length:,0.000,inch,Gage 2 Length:,0.000,Gage 3 Length:,0.000,Gage 4 Length:,0.000,Load Drop,93
Test Frame:,SWI Overlay,Unit System:,SAE(Inch/lb-f/F),Remarks:,Your Remarks Here,Loading/Unloading Time,5.000000,sec,Temperature:,72.0,F

Actuator PID:,-6.000000,0.000000,0.000000,Load PID:,-3.000000,0.000000,0.000000,Pressure PID:,3.000000,0.000000,0.000000

Actuator,Load Cell,Temperature,Time
0.00000000/0.02250000/0.00000000/0.00000000/0,11.34490000/198.56000000/0.00000000/0.00000000/2,0.00000000/1.00000000/0.00000000/0.00000000/7,sec
0.104343,62.839756,71.960000,11.240000
0.104162,54.778468,71.960000,11.280000
0.103948,47.740147,71.960000,11.320000
0.103739,40.072216,71.960000,11.360000
0.103527,33.273688,71.960000,11.400000
0.103363,26.716048,71.960000,11.440000
0.103165,20.317604,71.960000,11.480000
0.102985,14.317133,71.960000,11.520000
0.102772,8.259448,71.960000,11.560000
0.102543,2.918437,71.960000,11.600000
0.102347,-2.685670,71.960000,11.640000
0.102171,-8.287506,71.960000,11.680000
0.101969,-13.253656,71.960000,11.720000
0.101764,-18.653367,71.960000,11.760000
0.101557,-22.970393,71.960000,11.800000
0.101335,-28.352401,71.960000,11.840000
0.101134,-33.332481,71.960000,11.880000
0.100924,-37.534082,71.960000,11.920000
0.100723,-42.356426,71.960000,11.960000
0.100531,-46.223136,71.960000,12.000000
0.100331,-50.886059,71.960000,12.040000
0.100121,-55.281224,71.960000,12.080000
0.099924,-58.839517,71.960000,12.120000
0.099733,-63.330096,71.960000,12.160000
0.099520,-66.982354,71.960000,12.200000
0.099336,-70.965285,71.960000,12.240000
0.099161,-74.712585,71.960000,12.280000
0.098961,-78.310621,71.960000,12.320000
0.098763,-83.030357,71.960000,12.360000
0.098553,-86.762899,71.960000,12.400000
0.098339,-90.946931,71.960000,12.440000
0.098134,-95.237592,71.960000,12.480000
0.097934,-99.192882,71.960000,12.520000
0.097752,-103.505320,71.960000,12.560000
0.097549,-107.508636,71.960000,12.600000
0.097351,-111.778503,71.960000,12.640000
0.097152,-115.922066,71.960000,12.680000
0.096950,-119.907973,71.960000,12.720000
0.096745,-124.357153,71.960000,12.760000
0.096550,-128.267091,71.960000,12.800000
0.096368,-132.394286,71.960000,12.840000
0.096162,-136.615238,71.960000,12.880000
0.095985,-140.495659,71.960000,12.920000
0.095798,-144.861343,71.960000,12.960000
0.095617,-148.952310,71.960000,13.000000
0.095388,-153.295779,71.960000,13.040000
0.095164,-157.971211,71.960000,13.080000
0.094990,-162.070688,71.960000,13.120000
0.094808,-166.598607,71.960000,13.160000
0.094574,-170.910477,71.960000,13.200000
0.094382,-175.668530,71.960000,13.240000
0.094223,-179.926762,71.960000,13.280000
0.093978,-184.485051,71.960000,13.320000
0.093806,-189.247423,71.960000,13.360000
0.093605,-193.319265,71.960000,13.400000
0.093401,-198.303285,71.960000,13.440000
0.093177,-203.193477,71.960000,13.480000
0.093032,-206.868085,71.960000,13.520000
0.092815,-212.314550,71.960000,13.560000
0.092613,-217.059194,71.960000,13.600000
0.092434,-221.838420,71.960000,13.640000
0.092212,-227.243509,71.960000,13.680000
0.092023,-231.651373,71.960000,13.720000
0.091815,-236.921140,71.960000,13.760000
0.091643,-241.378214,71.960000,13.800000
0.091422,-246.501084,71.960000,13.840000
0.091231,-251.757382,71.960000,13.880000
0.091049,-256.930551,71.960000,13.920000
0.090864,-262.057658,71.960000,13.960000
0.090643,-267.246709,71.960000,14.000000
0.090439,-270.466093,71.960000,14.040000
0.090312,-265.124818,71.960000,14.080000
0.090237,-253.159392,71.960000,14.120000
0.090160,-245.565377,71.960000,14.160000
0.090102,-241.489204,71.960000,14.200000
0.090008,-242.085267,71.960000,14.240000
0.089902,-243.723931,71.960000,14.280000
0.089768,-244.666383,71.780000,14.320000
0.089641,-244.915086,71.780000,14.360000
0.089540,-243.345397,71.780000,14.400000
0.089470,-243.165953,71.780000,14.440000
0.089383,-242.199594,71.780000,14.480000
0.089313,-240.671398,71.780000,14.520000
0.089220,-240.658664,71.780000,14.560000
0.089099,-239.471438,71.780000,14.600000
0.089040,-239.943445,71.780000,14.640000
0.088960,-243.210524,71.780000,14.680000
0.088732,-278.565371,71.780000,14.720000
0.088258,-341.894816,71.780000,14.760000
0.087711,-406.304167,71.780000,14.800000
0.087173,-451.013239,71.780000,14.840000
0.086762,-474.469741,71.780000,14.880000
0.086421,-486.995535,71.780000,14.920000
0.086102,-495.053770,71.780000,14.960000
0.085831,-500.302494,71.780000,15.000000
0.085631,-498.391930,71.780000,15.040000
0.085522,-485.266333,71.780000,15.080000
0.085393,-466.251685,71.780000,15.120000
0.085369,-448.688920,71.780000,15.160000
0.085283,-431.289716,71.780000,15.200000
0.085366,-387.951764,71.780000,15.240000
0.085529,-322.552289,71.780000,15.280000
0.085718,-264.778121,71.780000,15.320000
0.085954,-216.658079,71.780000,15.360000
0.086136,-176.173024,71.780000,15.400000
0.086347,-142.176030,71.780000,15.440000
0.086536,-111.773379,71.780000,15.480000
0.086715,-87.168979,71.780000,15.520000
0.086891,-69.606989,71.780000,15.560000
0.087036,-54.091891,71.780000,15.600000
0.087206,-40.862677,71.780000,15.640000
0.087354,-28.739433,71.780000,15.680000
0.087446,-22.898723,71.780000,15.720000
0.087523,-23.371310,71.780000,15.760000
0.087590,-20.805760,71.780000,15.800000
0.087670,-18.380174,71.780000,15.840000
0.087752,-14.164474,71.780000,15.880000
0.087824,-10.498931,71.780000,15.920000
0.087874,-6.321764,71.780000,15.960000
0.087941,0.182604,71.780000,16.000000
0.088059,11.468551,71.780000,16.040000
0.088248,37.884336,71.780000,16.080000
0.088673,95.574241,71.780000,16.120000
0.089411,162.648418,71.780000,16.160000
0.090005,190.924207,71.780000,16.200000
0.090385,184.198534,71.780000,16.240000
0.090624,174.605737,71.780000,16.280000
0.090789,170.520273,71.780000,16.320000
0.090990,169.943821,71.780000,16.360000
0.091186,172.272530,71.780000,16.400000
0.091409,175.244134,71.780000,16.440000
0.091602,178.729452,71.780000,16.480000
0.091791,183.126984,71.780000,16.520000
0.091971,186.846531,71.780000,16.560000
0.092172,191.343004,71.780000,16.600000
0.092365,195.284991,71.780000,16.640000
0.092590,199.143281,71.780000,16.680000
0.092793,203.719333,71.780000,16.720000
0.093005,207.418523,71.780000,16.760000
0.093196,211.597650,71.780000,16.800000
0.093376,214.633471,71.780000,16.840000
0.093567,217.830061,71.780000,16.880000
0.093759,221.326551,71.780000,16.920000
0.093974,224.827610,71.780000,16.960000
0.094198,228.537037,71.780000,17.000000
0.094406,231.416777,71.780000,17.040000
0.094577,234.107463,71.780000,17.080000
0.094772,236.872544,71.780000,17.120000
0.094991,239.556224,71.780000,17.160000
0.095220,242.884159,71.780000,17.200000
0.095388,244.893167,71.780000,17.240000
0.095568,246.805198,71.780000,17.280000
0.095776,249.531626,71.780000,17.320000
0.095956,251.792130,71.780000,17.360000
0.096154,254.538369,71.780000,17.400000
0.096370,256.939734,71.780000,17.440000
0.096593,258.947938,71.780000,17.480000
0.096803,261.839276,71.780000,17.520000
0.096966,263.032112,71.780000,17.560000
0.097163,265.494712,71.780000,17.600000
0.097371,268.028062,71.780000,17.640000
0.097589,270.140698,71.780000,17.680000
0.097764,272.687351,71.780000,17.720000
0.097964,275.196770,71.780000,17.760000
0.098182,277.763353,71.780000,17.800000
0.098385,280.067718,71.780000,17.840000
0.098582,282.388817,71.780000,17.880000
0.098751,284.712852,71.780000,17.920000
0.098958,286.684153,71.780000,17.960000
0.099149,289.352021,71.780000,18.000000
0.099371,291.994893,71.780000,18.040000
0.099564,295.165966,71.780000,18.080000
0.099775,297.602079,71.780000,18.120000
0.099979,300.218156,71.780000,18.160000
0.100174,303.482892,71.780000,18.200000
0.100381,306.063724,71.780000,18.240000
0.100598,308.731616,71.780000,18.280000
0.100791,311.464222,71.780000,18.320000
0.100989,314.617612,71.780000,18.360000
0.101177,317.630639,71.780000,18.400000
0.101385,320.427462,71.780000,18.440000
0.101569,323.095756,71.780000,18.480000
0.101771,326.355403,71.780000,18.520000
0.101997,329.138781,71.780000,18.560000
0.102197,333.077620,71.780000,18.600000
0.102385,335.309317,71.780000,18.640000
0.102560,337.872421,71.780000,18.680000
0.102745,340.822177,71.780000,18.720000
0.102945,343.557221,71.780000,18.760000
0.103182,347.241984,71.780000,18.800000
0.103393,349.912976,71.780000,18.840000
0.103572,352.143608,71.780000,18.880000
0.103749,354.782054,71.780000,18.920000
0.103959,357.031030,71.780000,18.960000
0.104188,359.888710,71.780000,19.000000
0.104375,361.959781,71.780000,19.040000
0.104571,365.047250,71.780000,19.080000
0.104771,366.677511,71.780000,19.120000
0.104989,369.210980,71.780000,19.160000
0.105208,371.160339,71.780000,19.200000
0.105368,372.699730,71.780000,19.240000
0.105547,374.108272,71.780000,19.280000
0.105771,375.857027,71.780000,19.320000
0.105955,376.717841,71.780000,19.360000
0.106145,378.358895,71.780000,19.400000
0.106346,379.338155,71.780000,19.440000
0.106564,380.585645,71.780000,19.480000
0.106787,381.403474,71.780000,19.520000
0.106951,381.478012,71.780000,19.560000
0.107147,381.991040,71.780000,19.600000
0.107367,382.557468,71.780000,19.640000
0.107577,382.076915,71.780000,19.680000
0.107764,382.149748,71.780000,19.720000
0.107961,381.005910,71.780000,19.760000
0.108199,381.064091,71.780000,19.800000
0.108375,379.658602,71.780000,19.840000
0.108555,378.456180,71.780000,19.880000
0.108764,377.227105,71.780000,19.920000
0.109005,375.440976,71.780000,19.960000
0.109191,373.641354,71.780000,20.000000
0.109306,362.154374,71.780000,20.040000
0.109356,346.299413,71.780000,20.080000
0.109396,333.200445,71.780000,20.120000
0.109415,314.225847,71.780000,20.160000
0.109365,290.161376,71.780000,20.200000
0.109213,266.263946,71.780000,20.240000
0.109050,243.092149,71.780000,20.280000
0.108898,222.179412,71.780000,20.320000
0.108722,202.097937,71.780000,20.360000
0.108525,184.087213,71.780000,20.400000
0.108317,167.242779,71.780000,20.440000
0.108106,152.420550,71.780000,20.480000
0.107921,139.101531,71.780000,20.520000
0.107739,126.541557,71.780000,20.560000
0.107549,115.332192,71.780000,20.600000
0.107333,104.570259,71.780000,20.640000
0.107110,94.779023,71.780000,20.680000
0.106927,86.030418,71.780000,20.720000
0.106734,77.641700,71.780000,20.760000
0.106503,70.265682,71.780000,20.800000
0.106350,62.803600,71.780000,20.840000
0.106127,56.116683,71.780000,20.880000
0.105921,49.829199,71.780000,20.920000
0.105735,43.635895,71.780000,20.960000
0.105500,38.243279,71.780000,21.000000
0.105314,32.868242,71.780000,21.040000
0.105124,27.794090,71.780000,21.080000
0.104901,22.999851,71.780000,21.120000
0.104742,18.536472,71.780000,21.160000
0.104507,14.372387,71.780000,21.200000
0.104318,10.434901,71.780000,21.240000
0.104130,6.620602,71.780000,21.280000
0.103896,2.603716,71.780000,21.320000
0.103700,-1.287760,71.780000,21.360000
0.103517,-4.239233,71.780000,21.400000
0.103337,-7.564346,71.780000,21.440000
0.103099,-11.153913,71.780000,21.480000
0.102905,-13.989409,71.780000,21.520000
0.102728,-16.887896,71.780000,21.560000
0.102483,-19.640248,71.780000,21.600000
0.102328,-22.270569,71.780000,21.640000
0.102107,-25.137625,71.780000,21.680000
0.101896,-27.780571,71.780000,21.720000
0.101721,-30.087652,71.780000,21.760000
0.101499,-32.575703,71.780000,21.800000
0.101315,-34.829558,71.780000,21.840000
0.101106,-37.498178,71.780000,21.880000
0.100902,-39.700240,71.780000,21.920000
0.100710,-42.311370,71.780000,21.960000
0.100486,-44.596148,71.780000,22.000000
0.100312,-47.060931,71.780000,22.040000
0.100133,-49.294646,71.780000,22.080000
0.099920,-51.748725,71.780000,22.120000
0.099690,-54.737638,71.780000,22.160000
0.099526,-56.243169,71.780000,22.200000
0.099336,-58.872069,71.780000,22.240000
0.099139,-61.241645,71.780000,22.280000
0.098922,-63.461809,71.780000,22.320000
0.098724,-66.344253,71.780000,22.360000
0.098519,-68.356924,71.780000,22.400000
0.098312,-70.993826,71.780000,22.440000
0.098113,-73.395948,71.780000,22.480000
0.097908,-75.716272,71.780000,22.520000
0.097711,-78.289767,71.780000,22.560000
0.097531,-80.249056,71.780000,22.600000
0.097341,-82.730834,71.780000,22.640000
0.097145,-85.242384,71.780000,22.680000
0.096936,-87.687084,71.780000,22.720000
0.096730,-90.601938,71.780000,22.760000
0.096512,-92.996344,71.780000,22.800000
0.096330,-95.533186,71.780000,22.840000
0.096154,-98.011929,71.780000,22.880000
0.095967,-100.635888,71.780000,22.920000
0.095765,-103.425397,71.780000,22.960000
0.095555,-105.938143,71.780000,23.000000
0.095352,-109.024440,71.780000,23.040000
0.095166,-111.562998,71.780000,23.080000
0.094922,-114.843273,71.780000,23.120000
0.094714,-118.147029,71.780000,23.160000
0.094529,-120.734169,71.780000,23.200000
0.094322,-124.072555,71.780000,23.240000
0.094135,-126.735499,71.780000,23.280000
0.093962,-129.776883,71.780000,23.320000
0.093763,-133.573026,71.780000,23.360000
0.093538,-136.699776,71.780000,23.400000
0.093354,-140.281148,71.780000,23.440000
0.093162,-143.755909,71.780000,23.480000
0.092942,-147.527341,71.780000,23.520000
0.092764,-151.482074,71.780000,23.560000
0.092574,-154.964919,71.780000,23.600000
0.092382,-159.159159,71.780000,23.640000
0.092191,-163.147339,71.780000,23.680000
0.091974,-167.427916,71.780000,23.720000
0.091769,-172.102721,71.780000,23.760000
0.091612,-175.989699,71.780000,23.800000
0.091393,-180.661900,71.780000,23.840000
0.091170,-185.385938,71.780000,23.880000
0.090988,-189.645816,71.780000,23.920000
0.090814,-194.866373,71.780000,23.960000
0.090581,-199.666452,71.780000,24.000000
0.090415,-204.876949,71.780000,24.040000
0.090235,-209.752488,71.780000,24.080000
0.090038,-214.473083,71.780000,24.120000
0.089871,-215.816154,71.780000,24.160000
0.089771,-207.410559,71.780000,24.200000
0.089690,-200.333265,71.780000,24.240000
0.089603,-197.125409,71.780000,24.280000
0.089531,-198.152198,71.780000,24.320000
0.089408,-200.547457,71.780000,24.360000
0.089274,-202.360759,71.780000,24.400000
0.089145,-205.085294,71.780000,24.440000
0.089014,-207.452739,71.780000,24.480000
0.088924,-209.187007,71.780000,24.520000
0.088841,-211.180204,71.780000,24.560000
0.088688,-212.485212,71.780000,24.600000
0.088584,-214.430074,71.780000,24.640000
0.088513,-216.266905,71.780000,24.680000
0.088401,-218.694118,71.780000,24.720000
0.088234,-225.309725,71.780000,24.760000
0.088091,-240.590517,71.780000,24.800000
0.087876,-260.084510,71.780000,24.840000
0.087416,-322.840781,71.780000,24.880000
0.086898,-384.730747,71.780000,24.920000
0.086394,-421.604392,71.780000,24.960000
0.086077,-443.351622,71.780000,25.000000
0.085766,-451.377807,71.780000,25.040000
0.085634,-442.071349,71.780000,25.080000
0.085468,-426.676821,71.780000,25.120000
0.085484,-409.694307,71.780000,25.160000
0.085378,-395.419758,71.780000,25.200000
0.085433,-369.247125,71.780000,25.240000
0.085515,-313.249973,71.780000,25.280000
0.085769,-253.536103,71.780000,25.320000
0.085918,-206.284307,71.780000,25.360000
0.086179,-165.716029,71.780000,25.400000
0.086332,-132.870424,71.780000,25.440000
0.086561,-104.903814,71.780000,25.480000
0.086730,-84.187865,71.780000,25.520000
0.086850,-69.444658,71.780000,25.560000
0.087039,-53.232527,71.780000,25.600000
0.087161,-40.820272,71.780000,25.640000
0.087331,-31.653556,71.780000,25.680000
0.087383,-30.662497,71.780000,25.720000
0.087493,-29.044530,71.780000,25.760000
0.087524,-25.615881,71.780000,25.800000
0.087618,-21.782111,71.780000,25.840000
0.087668,-16.532863,71.780000,25.880000
0.087764,-10.248327,71.780000,25.920000
0.087889,-3.032015,71.780000,25.960000
0.088061,16.943184,71.780000,26.000000
0.088307,48.027299,71.780000,26.040000
0.088888,110.824747,71.780000,26.080000
0.089546,146.824856,71.780000,26.120000
0.089993,147.066032,71.780000,26.160000
0.090240,138.256434,71.780000,26.200000
0.090423,134.538000,71.780000,26.240000
0.090620,134.446763,71.780000,26.280000
0.090800,136.204796,71.780000,26.320000
0.090990,138.469987,71.780000,26.360000
0.091180,141.246915,71.780000,26.400000
0.091397,144.101280,71.780000,26.440000
0.091620,147.743307,71.780000,26.480000
0.091782,151.171118,71.780000,26.520000
0.092003,153.693675,71.780000,26.560000
0.092231,157.433033,71.780000,26.600000
0.092389,160.011073,71.780000,26.640000
0.092567,162.792912,71.780000,26.680000
0.092776,165.376597,71.780000,26.720000
0.093019,167.834795,71.780000,26.760000
0.093218,170.720239,71.780000,26.800000
0.093357,171.909974,71.780000,26.840000
0.093588,174.410411,71.780000,26.880000
0.093799,176.807870,71.780000,26.920000
0.093979,177.946489,71.780000,26.960000
0.094226,179.897127,71.780000,27.000000
0.094405,180.425860,71.780000,27.040000
0.094573,181.862013,71.780000,27.080000
0.094772,183.290131,71.780000,27.120000
0.094991,184.304624,71.780000,27.160000
0.095189,185.838796,71.780000,27.200000
0.095389,186.098032,71.780000,27.240000
0.095594,186.980930,71.780000,27.280000
0.095807,187.744945,71.780000,27.320000
0.096018,188.118330,71.780000,27.360000
0.096219,188.965830,71.780000,27.400000
0.096390,189.291709,71.780000,27.440000
0.096567,189.765243,71.780000,27.480000
0.096788,190.483042,71.780000,27.520000
0.096980,190.699175,71.780000,27.560000
0.097180,191.593707,71.780000,27.600000
0.097378,191.321878,71.780000,27.640000
0.097567,191.893005,71.780000,27.680000
0.097777,192.546101,71.780000,27.720000
0.098001,192.778968,71.780000,27.760000
0.098210,194.341911,71.780000,27.800000
0.098398,194.479909,71.780000,27.840000
0.098599,195.284163,71.780000,27.880000
0.098801,195.509326,71.780000,27.920000
0.098997,195.997725,71.780000,27.960000
0.099178,196.825081,71.780000,28.000000
0.099403,197.761841,71.780000,28.040000
0.099611,198.588451,71.780000,28.080000
0.099829,199.192396,71.780000,28.120000
0.099976,199.766079,71.780000,28.160000
0.100193,201.643788,71.780000,28.200000
0.100424,201.980627,71.780000,28.240000
0.100595,203.576626,71.780000,28.280000
0.100785,204.640281,71.780000,28.320000
0.100976,205.365607,71.780000,28.360000
0.101204,207.306232,71.780000,28.400000
0.101406,208.068471,71.780000,28.440000
0.101619,210.014564,71.780000,28.480000
0.101819,211.406159,71.780000,28.520000
0.101989,212.451245,71.780000,28.560000
0.102192,214.709240,71.780000,28.600000
0.102381,215.623264,71.780000,28.640000
0.102567,217.135553,71.780000,28.680000
0.102783,218.990279,71.780000,28.720000
0.102988,220.588940,71.780000,28.760000
0.103188,222.469963,71.780000,28.800000
0.103382,223.783494,71.780000,28.840000
0.103596,225.998006,71.780000,28.880000
0.103785,227.602514,71.780000,28.920000
0.103972,228.725831,71.780000,28.960000
0.104166,230.670740,71.780000,29.000000
0.104396,232.663155,71.780000,29.040000
