Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
131,1303.200,-0.3599,-8.235455,0.047413,0.023392
131,1303.250,-0.3533,-8.240662,0.052983,0.026012
131,1303.300,-0.3563,-8.247757,0.060245,0.028566
131,1303.350,-0.3785,-8.253708,0.065908,0.031197
131,1303.400,-0.3628,-8.260574,0.072591,0.033749
131,1303.450,-0.3989,-8.268299,0.079548,0.036226
131,1303.500,-0.3590,-8.273907,0.085252,0.038940
131,1303.550,-0.3959,-8.281975,0.092238,0.041424
131,1303.600,-0.3717,-8.286953,0.097688,0.044077
131,1303.650,-0.3916,-8.294334,0.104925,0.046625
131,1303.700,-0.4046,-8.300400,0.110542,0.049267
131,1303.750,-0.3932,-8.306923,0.117437,0.051786
131,1303.800,-0.4297,-8.314018,0.124095,0.054306
131,1303.850,-0.3934,-8.319454,0.129997,0.056990
131,1303.900,-0.4302,-8.327007,0.136636,0.059513
131,1303.950,-0.3987,-8.332615,0.142536,0.062159
131,1304.000,-0.4280,-8.340740,0.149699,0.064657
131,1304.050,-0.4265,-8.346405,0.155066,0.067308
131,1304.100,-0.4312,-8.353729,0.162220,0.069805
131,1304.150,-0.4675,-8.360481,0.168705,0.072338
131,1304.200,-0.4344,-8.365860,0.174809,0.074942
131,1304.250,-0.4731,-8.373299,0.181617,0.077435
131,1304.300,-0.4405,-8.378735,0.187347,0.080105
131,1304.350,-0.4769,-8.386517,0.194391,0.082577
131,1304.400,-0.4542,-8.392010,0.199795,0.085199
131,1304.450,-0.4838,-8.400307,0.207081,0.087633
131,1304.500,-0.5077,-8.406258,0.212810,0.090179
131,1304.550,-0.4918,-8.412895,0.219657,0.092669
131,1304.600,-0.5307,-8.419819,0.225978,0.095127
131,1304.650,-0.5072,-8.425255,0.232068,0.097626
131,1304.700,-0.5482,-8.433094,0.239249,0.099966
131,1304.750,-0.5230,-8.438244,0.244589,0.102509
131,1304.800,-0.5633,-8.446312,0.251742,0.104786
131,1304.850,-0.5834,-8.452721,0.257515,0.107170
131,1304.900,-0.5812,-8.459816,0.264515,0.109388
131,1304.950,-0.6230,-8.466797,0.270465,0.111639
131,1305.000,-0.5375,-8.469658,0.274656,0.113888
131,1305.050,-0.2604,-8.457985,0.266918,0.115353
131,1305.100,-0.2216,-8.451691,0.261342,0.115871
131,1305.150,-0.1432,-8.443508,0.253893,0.116158
131,1305.200,-0.0973,-8.437500,0.248459,0.115789
131,1305.250,-0.0649,-8.430462,0.241435,0.115385
131,1305.300,-0.0001,-8.423481,0.234927,0.114620
131,1305.350,-0.0130,-8.417530,0.228800,0.113508
131,1305.400,0.0446,-8.410320,0.222064,0.112377
131,1305.450,0.0316,-8.404369,0.216290,0.110889
131,1305.500,0.0767,-8.396358,0.209261,0.109371
131,1305.550,0.0690,-8.390694,0.203757,0.107584
131,1305.600,0.0980,-8.383083,0.196548,0.105877
131,1305.650,0.1404,-8.376560,0.190265,0.104038
131,1305.700,0.1164,-8.370323,0.184013,0.102039
131,1305.750,0.1580,-8.362999,0.177247,0.100151
131,1305.800,0.1315,-8.357906,0.171497,0.098013
131,1305.850,0.1641,-8.350353,0.164261,0.096054
131,1305.900,0.1407,-8.345203,0.158992,0.093832
131,1305.950,0.1707,-8.337250,0.151880,0.091738
131,1306.000,0.1984,-8.330612,0.145898,0.089561
131,1306.050,0.1760,-8.323746,0.139194,0.087345
131,1306.100,0.2099,-8.316994,0.132816,0.085148
131,1306.150,0.1834,-8.311329,0.126681,0.082834
131,1306.200,0.2145,-8.304234,0.119690,0.080660
131,1306.250,0.1879,-8.299084,0.114249,0.078232
131,1306.300,0.2194,-8.291531,0.107050,0.076025
131,1306.350,0.2298,-8.285751,0.101544,0.073647
131,1306.400,0.2212,-8.278313,0.094322,0.071348
131,1306.450,0.2500,-8.271732,0.088395,0.068993
131,1306.500,0.2255,-8.265266,0.081888,0.066607
131,1306.550,0.2602,-8.257656,0.074885,0.064348
131,1306.600,0.2284,-8.252449,0.069440,0.061876
131,1306.650,0.2604,-8.245239,0.062330,0.059607
131,1306.700,0.2501,-8.240204,0.056804,0.057089
131,1306.750,0.2594,-8.232880,0.049636,0.054777
131,1306.800,0.2836,-8.226528,0.043634,0.052353
131,1306.850,0.2630,-8.220348,0.037145,0.049915
131,1306.900,0.2954,-8.212738,0.030362,0.047581
131,1306.950,0.2651,-8.207474,0.024623,0.045067
131,1307.000,0.2921,-8.199692,0.017486,0.042732
131,1307.050,0.2644,-8.194656,0.012016,0.040188
131,1307.100,0.2925,-8.187218,0.004727,0.037819
131,1307.150,0.3110,-8.181381,-0.000994,0.035368
131,1307.200,0.2936,-8.174858,-0.007702,0.032938
131,1307.250,0.3214,-8.167992,-0.014118,0.030540
131,1307.300,0.2915,-8.162155,-0.020201,0.028009
131,1307.350,0.3212,-8.154144,-0.027341,0.025614
131,1307.400,0.2919,-8.148766,-0.032688,0.023054
131,1307.450,0.3209,-8.140869,-0.039885,0.020626
131,1307.500,0.3301,-8.135033,-0.045513,0.018070
131,1307.550,0.3209,-8.128166,-0.052511,0.015614
131,1307.600,0.3468,-8.121929,-0.058531,0.013149
131,1307.650,0.3240,-8.115864,-0.065047,0.010628
131,1307.700,0.3579,-8.108425,-0.072051,0.008202
131,1307.750,0.3228,-8.103275,-0.077604,0.005610
131,1307.800,0.3586,-8.095894,-0.084563,0.003252
131,1307.850,0.3442,-8.090057,-0.090097,0.000650
131,1307.900,0.3550,-8.082504,-0.097294,-0.001755
131,1307.950,0.3814,-8.076038,-0.103155,-0.004257
131,1308.000,0.3575,-8.069687,-0.109917,-0.006737
131,1308.050,0.3937,-8.062592,-0.116649,-0.009125
131,1308.100,0.3580,-8.057156,-0.122310,-0.011686
131,1308.150,0.3945,-8.050232,-0.129334,-0.014063
131,1308.200,0.3659,-8.045025,-0.134851,-0.016626
131,1308.250,0.3913,-8.037186,-0.142092,-0.018955
131,1308.300,0.4015,-8.031349,-0.147691,-0.021454
131,1308.350,0.3930,-8.024254,-0.154664,-0.023848
131,1308.400,0.4234,-8.016930,-0.161045,-0.026247
131,1308.450,0.3929,-8.011036,-0.167189,-0.028738
131,1308.500,0.4276,-8.003311,-0.174019,-0.031040
131,1308.550,0.3944,-7.998562,-0.179562,-0.033529
131,1308.600,0.4241,-7.990665,-0.186967,-0.035837
131,1308.650,0.4189,-7.985687,-0.192298,-0.038359
131,1308.700,0.4277,-7.978477,-0.199418,-0.040657
131,1308.750,0.4578,-7.971668,-0.205704,-0.042990
131,1308.800,0.4268,-7.965603,-0.211982,-0.045429
131,1308.850,0.4636,-7.958794,-0.218538,-0.047665
131,1308.900,0.4332,-7.953072,-0.224508,-0.050076
131,1308.950,0.4655,-7.945633,-0.231612,-0.052324
131,1309.000,0.4418,-7.940369,-0.237015,-0.054739
131,1309.050,0.4690,-7.932644,-0.244304,-0.056932
131,1309.100,0.4970,-7.926693,-0.250180,-0.059278
131,1309.150,0.4749,-7.920341,-0.256701,-0.061502
131,1309.200,0.5158,-7.913074,-0.263523,-0.063643
131,1309.250,0.4836,-7.907639,-0.269361,-0.065962
131,1309.300,0.5219,-7.900200,-0.276340,-0.068060
131,1309.350,0.4982,-7.894421,-0.281771,-0.070415
131,1309.400,0.5261,-7.886524,-0.289026,-0.072433
131,1309.450,0.5411,-7.880573,-0.294575,-0.074659
131,1309.500,0.5397,-7.873478,-0.301591,-0.076691
131,1309.550,0.5771,-7.866440,-0.308174,-0.078699
131,1309.600,0.5541,-7.860947,-0.314164,-0.080799
131,1309.650,0.6004,-7.853622,-0.321128,-0.082645
131,1309.700,0.5729,-7.848644,-0.326673,-0.084747
131,1309.750,0.6175,-7.840805,-0.333700,-0.086464
131,1309.800,0.6232,-7.834969,-0.339279,-0.088427
131,1309.850,0.6456,-7.827530,-0.346476,-0.090025
131,1309.900,0.6867,-7.820663,-0.352542,-0.091721
131,1309.950,0.6820,-7.814026,-0.358913,-0.093288
132,1310.000,0.5778,-7.812767,-0.361684,-0.095098
132,1310.050,0.3627,-7.820721,-0.355860,-0.097292
132,1310.100,0.2440,-7.829647,-0.348656,-0.098974
132,1310.150,0.1968,-7.835426,-0.343175,-0.099693
132,1310.200,0.1252,-7.843895,-0.335948,-0.100349
132,1310.250,0.0600,-7.850819,-0.329688,-0.100428
132,1310.300,0.0540,-7.856941,-0.323275,-0.100193
132,1310.350,-0.0088,-7.864208,-0.316543,-0.099789
132,1310.400,0.0048,-7.869759,-0.310852,-0.098888
132,1310.450,-0.0459,-7.877369,-0.303699,-0.098145
132,1310.500,-0.0314,-7.881889,-0.298325,-0.096893
132,1310.550,-0.0705,-7.890186,-0.291112,-0.095873
132,1310.600,-0.1019,-7.896023,-0.285232,-0.094505
132,1310.650,-0.0884,-7.903004,-0.278409,-0.093124
132,1310.700,-0.1285,-7.910213,-0.272169,-0.091665
132,1310.750,-0.1065,-7.916164,-0.265996,-0.090021
132,1310.800,-0.1436,-7.923603,-0.259010,-0.088486
132,1310.850,-0.1159,-7.929325,-0.253513,-0.086624
132,1310.900,-0.1509,-7.936649,-0.246377,-0.084995
132,1310.950,-0.1497,-7.941971,-0.240951,-0.083012
132,1311.000,-0.1545,-7.948723,-0.233751,-0.081230
132,1311.050,-0.1814,-7.954674,-0.227949,-0.079283
132,1311.100,-0.1645,-7.961540,-0.221121,-0.077351
132,1311.150,-0.1989,-7.968349,-0.214336,-0.075424
132,1311.200,-0.1695,-7.973785,-0.208590,-0.073317
132,1311.250,-0.2022,-7.981167,-0.201688,-0.071327
132,1311.300,-0.1824,-7.986774,-0.196171,-0.069136
132,1311.350,-0.2039,-7.994728,-0.188933,-0.067127
132,1311.400,-0.2160,-8.000336,-0.183273,-0.064917
132,1311.450,-0.2040,-8.007145,-0.176404,-0.062784
132,1311.500,-0.2369,-8.014011,-0.169739,-0.060728
132,1311.550,-0.2035,-8.019276,-0.163829,-0.058399
132,1311.600,-0.2340,-8.026657,-0.156922,-0.056250
132,1311.650,-0.2097,-8.032093,-0.151454,-0.053875
132,1311.700,-0.2390,-8.039703,-0.144195,-0.051643
132,1311.750,-0.2557,-8.045940,-0.138351,-0.049252
132,1311.800,-0.2384,-8.053207,-0.131447,-0.046885
132,1311.850,-0.2665,-8.059673,-0.125337,-0.044525
132,1311.900,-0.2402,-8.065739,-0.119112,-0.042048
132,1311.950,-0.2702,-8.073292,-0.112062,-0.039738
132,1312.000,-0.2390,-8.078384,-0.106640,-0.037153
132,1312.050,-0.2687,-8.085594,-0.099324,-0.034817
132,1312.100,-0.2729,-8.091373,-0.093954,-0.032219
132,1312.150,-0.2699,-8.097839,-0.086815,-0.029797
132,1312.200,-0.2982,-8.104763,-0.080781,-0.027319
132,1312.250,-0.2704,-8.111229,-0.074350,-0.024830
132,1312.300,-0.3069,-8.118839,-0.067383,-0.022398
132,1312.350,-0.2707,-8.124447,-0.061700,-0.019768
132,1312.400,-0.3063,-8.132114,-0.054619,-0.017303
132,1312.450,-0.2819,-8.136921,-0.049259,-0.014643
132,1312.500,-0.3022,-8.144531,-0.042095,-0.012203
132,1312.550,-0.3160,-8.150311,-0.036373,-0.009605
132,1312.600,-0.3006,-8.156719,-0.029503,-0.007109
132,1312.650,-0.3362,-8.164043,-0.022831,-0.004593
132,1312.700,-0.3001,-8.169823,-0.016834,-0.001968
132,1312.750,-0.3379,-8.177719,-0.009768,0.000498
132,1312.800,-0.3037,-8.182697,-0.004435,0.003201
132,1312.850,-0.3314,-8.191109,0.002817,0.005676
132,1312.900,-0.3338,-8.196545,0.008258,0.008322
132,1312.950,-0.3296,-8.203697,0.015266,0.010855
132,1313.000,-0.3666,-8.210449,0.022057,0.013353
132,1313.050,-0.3269,-8.215771,0.027858,0.016016
132,1313.100,-0.3606,-8.222466,0.034510,0.018545
132,1313.150,-0.3284,-8.227615,0.040286,0.021212
132,1313.200,-0.3583,-8.235340,0.047566,0.023722
132,1313.250,-0.3457,-8.241005,0.052866,0.026369
132,1313.300,-0.3591,-8.249016,0.060169,0.028893
132,1313.350,-0.3822,-8.255367,0.066088,0.031517
132,1313.400,-0.3545,-8.261948,0.072726,0.034079
132,1313.450,-0.3918,-8.269157,0.079114,0.036600
132,1313.500,-0.3552,-8.274708,0.085217,0.039248
132,1313.550,-0.3917,-8.281860,0.092265,0.041798
132,1313.600,-0.3770,-8.287239,0.097834,0.044460
132,1313.650,-0.3895,-8.294334,0.104864,0.046961
132,1313.700,-0.4105,-8.300629,0.110568,0.049623
132,1313.750,-0.3930,-8.307610,0.117343,0.052185
132,1313.800,-0.4288,-8.314705,0.124084,0.054688
132,1313.850,-0.3948,-8.320942,0.130025,0.057346
132,1313.900,-0.4345,-8.328667,0.136919,0.059803
132,1313.950,-0.4011,-8.333702,0.142567,0.062523
132,1314.000,-0.4300,-8.341312,0.149691,0.065060
132,1314.050,-0.4332,-8.346462,0.155166,0.067682
132,1314.100,-0.4337,-8.353786,0.162211,0.070179
132,1314.150,-0.4688,-8.360424,0.168720,0.072689
132,1314.200,-0.4344,-8.366604,0.174864,0.075336
132,1314.250,-0.4781,-8.374157,0.181765,0.077784
132,1314.300,-0.4419,-8.379822,0.187314,0.080439
132,1314.350,-0.4752,-8.387547,0.194572,0.082922
132,1314.400,-0.4608,-8.392982,0.199817,0.085575
132,1314.450,-0.4818,-8.400249,0.206921,0.088015
132,1314.500,-0.5141,-8.407001,0.213326,0.090508
132,1314.550,-0.4896,-8.412781,0.219601,0.093044
132,1314.600,-0.5315,-8.419933,0.226353,0.095457
132,1314.650,-0.5018,-8.425713,0.232087,0.098009
132,1314.700,-0.5439,-8.434010,0.239322,0.100330
132,1314.750,-0.5172,-8.439045,0.244593,0.102865
132,1314.800,-0.5582,-8.446770,0.251693,0.105131
132,1314.850,-0.5881,-8.453693,0.257618,0.107521
132,1314.900,-0.5748,-8.460045,0.264486,0.109756
132,1314.950,-0.6232,-8.466911,0.270716,0.111982
132,1315.000,-0.5292,-8.469429,0.274617,0.114254
132,1315.050,-0.2610,-8.458042,0.266789,0.115702
132,1315.100,-0.2233,-8.452034,0.261272,0.116222
132,1315.150,-0.1411,-8.444080,0.253969,0.116463
132,1315.200,-0.0833,-8.437843,0.248297,0.116194
132,1315.250,-0.0678,-8.431034,0.241320,0.115704
132,1315.300,-0.0109,-8.424282,0.235307,0.114929
132,1315.350,-0.0131,-8.417873,0.228851,0.113844
132,1315.400,0.0390,-8.410606,0.221954,0.112703
132,1315.450,0.0278,-8.404541,0.216300,0.111197
132,1315.500,0.0718,-8.396816,0.209151,0.109709
132,1315.550,0.0839,-8.390694,0.203735,0.107910
132,1315.600,0.0966,-8.383312,0.196533,0.106216
132,1315.650,0.1346,-8.376675,0.190505,0.104307
132,1315.700,0.1147,-8.370323,0.184034,0.102388
132,1315.750,0.1521,-8.363285,0.177358,0.100426
132,1315.800,0.1296,-8.358192,0.171523,0.098297
132,1315.850,0.1637,-8.350353,0.164341,0.096312
132,1315.900,0.1442,-8.345490,0.158983,0.094110
132,1315.950,0.1711,-8.337879,0.151656,0.092020
132,1316.000,0.2002,-8.331413,0.145710,0.089857
132,1316.050,0.1789,-8.324718,0.139244,0.087627
132,1316.100,0.2146,-8.317394,0.132616,0.085463
132,1316.150,0.1869,-8.311672,0.126744,0.083136
132,1316.200,0.2161,-8.304119,0.119608,0.080961
132,1316.250,0.1889,-8.298912,0.114203,0.078547
132,1316.300,0.2212,-8.290787,0.106930,0.076330
132,1316.350,0.2304,-8.285637,0.101435,0.073929
132,1316.400,0.2200,-8.278599,0.094327,0.071657
132,1316.450,0.2512,-8.271961,0.088119,0.069302
132,1316.500,0.2251,-8.265953,0.081945,0.066885
132,1316.550,0.2552,-8.258629,0.074780,0.064629
132,1316.600,0.2258,-8.253708,0.069349,0.062130
132,1316.650,0.2563,-8.245926,0.062183,0.059841
132,1316.700,0.2513,-8.240204,0.056759,0.057329
132,1316.750,0.2555,-8.232479,0.049506,0.055002
132,1316.800,0.2789,-8.225899,0.043673,0.052610
132,1316.850,0.2561,-8.220005,0.037098,0.050182
132,1316.900,0.2898,-8.212280,0.030170,0.047844
132,1316.950,0.2580,-8.207302,0.024498,0.045328
132,1317.000,0.2910,-8.199635,0.017430,0.042986
132,1317.050,0.2712,-8.194542,0.012040,0.040472
132,1317.100,0.2919,-8.187275,0.004640,0.038122
132,1317.150,0.3028,-8.181839,-0.000749,0.035589
132,1317.200,0.2946,-8.175087,-0.007707,0.033222
132,1317.250,0.3252,-8.167877,-0.014354,0.030825
132,1317.300,0.2925,-8.162270,-0.020323,0.028250
132,1317.350,0.3260,-8.154545,-0.027226,0.025867
132,1317.400,0.2975,-8.148994,-0.032785,0.023329
132,1317.450,0.3270,-8.141212,-0.040086,0.020918
132,1317.500,0.3215,-8.135548,-0.045381,0.018322
132,1317.550,0.3253,-8.128166,-0.052556,0.015896
132,1317.600,0.3560,-8.121300,-0.059034,0.013479
132,1317.650,0.3264,-8.115234,-0.065071,0.010868
132,1317.700,0.3560,-8.108196,-0.072044,0.008474
132,1317.750,0.3248,-8.103218,-0.077543,0.005909
132,1317.800,0.3557,-8.095722,-0.084795,0.003500
132,1317.850,0.3352,-8.090458,-0.090039,0.000927
132,1317.900,0.3546,-8.083534,-0.097264,-0.001474
132,1317.950,0.3823,-8.076725,-0.103524,-0.003922
132,1318.000,0.3563,-8.070145,-0.109956,-0.006477
132,1318.050,0.3900,-8.063049,-0.116552,-0.008842
132,1318.100,0.3546,-8.057156,-0.122481,-0.011450
132,1318.150,0.3888,-8.049488,-0.129492,-0.013811
132,1318.200,0.3659,-8.043938,-0.134865,-0.016380
132,1318.250,0.3860,-8.036842,-0.142156,-0.018744
132,1318.300,0.4041,-8.031006,-0.147785,-0.021240
132,1318.350,0.3897,-8.024426,-0.154634,-0.023615
132,1318.400,0.4273,-8.016987,-0.161458,-0.025944
132,1318.450,0.3913,-8.011665,-0.167119,-0.028521
132,1318.500,0.4267,-8.004055,-0.174155,-0.030804
132,1318.550,0.3963,-7.999020,-0.179691,-0.033325
132,1318.600,0.4272,-7.990837,-0.186997,-0.035610
132,1318.650,0.4286,-7.984886,-0.192441,-0.038116
132,1318.700,0.4296,-7.977848,-0.199379,-0.040413
132,1318.750,0.4591,-7.971039,-0.205760,-0.042749
132,1318.800,0.4311,-7.965603,-0.212014,-0.045155
132,1318.850,0.4654,-7.958851,-0.218693,-0.047411
132,1318.900,0.4349,-7.953815,-0.224430,-0.049837
132,1318.950,0.4679,-7.945805,-0.231726,-0.052053
132,1319.000,0.4455,-7.940941,-0.237030,-0.054472
132,1319.050,0.4714,-7.933044,-0.244289,-0.056704
132,1319.100,0.4959,-7.926292,-0.250281,-0.058977
132,1319.150,0.4740,-7.919655,-0.256787,-0.061251
132,1319.200,0.5091,-7.912960,-0.263339,-0.063416
132,1319.250,0.4799,-7.907009,-0.269331,-0.065752
132,1319.300,0.5165,-7.899685,-0.276371,-0.067846
132,1319.350,0.4899,-7.894421,-0.281866,-0.070147
132,1319.400,0.5239,-7.886639,-0.289006,-0.072203
132,1319.450,0.5502,-7.880802,-0.294882,-0.074394
132,1319.500,0.5362,-7.874222,-0.301561,-0.076458
132,1319.550,0.5739,-7.867355,-0.308068,-0.078455
132,1319.600,0.5522,-7.860832,-0.314152,-0.080576
132,1319.650,0.5958,-7.853222,-0.321009,-0.082460
132,1319.700,0.5701,-7.848072,-0.326640,-0.084515
132,1319.750,0.6190,-7.840233,-0.333737,-0.086258
132,1319.800,0.6327,-7.834854,-0.339305,-0.088200
132,1319.850,0.6475,-7.827587,-0.346407,-0.089821
132,1319.900,0.6855,-7.821236,-0.352340,-0.091526
132,1319.950,0.6864,-7.814827,-0.358907,-0.093039
133,1320.000,0.5885,-7.813168,-0.361664,-0.094908
133,1320.050,0.3685,-7.821350,-0.355882,-0.097050
133,1320.100,0.2485,-7.829533,-0.348641,-0.098764
133,1320.150,0.1976,-7.835197,-0.343073,-0.099491
133,1320.200,0.1326,-7.843037,-0.335937,-0.100115
133,1320.250,0.0593,-7.850361,-0.329600,-0.100212
133,1320.300,0.0568,-7.856369,-0.323333,-0.099926
133,1320.350,-0.0093,-7.864323,-0.316554,-0.099539
133,1320.400,0.0057,-7.870045,-0.310902,-0.098614
133,1320.450,-0.0459,-7.878056,-0.303710,-0.097898
133,1320.500,-0.0312,-7.883091,-0.298331,-0.096643
133,1320.550,-0.0720,-7.890301,-0.291198,-0.095594
133,1320.600,-0.1008,-7.896652,-0.285223,-0.094257
133,1320.650,-0.0897,-7.902946,-0.278479,-0.092848
133,1320.700,-0.1322,-7.909870,-0.272024,-0.091459
133,1320.750,-0.1072,-7.915535,-0.266044,-0.089750
133,1320.800,-0.1413,-7.923374,-0.258804,-0.088221
133,1320.850,-0.1184,-7.928810,-0.253448,-0.086353
133,1320.900,-0.1491,-7.936535,-0.246235,-0.084707
133,1320.950,-0.1690,-7.942657,-0.240565,-0.082809
133,1321.000,-0.1541,-7.949238,-0.233638,-0.080950
133,1321.050,-0.1794,-7.955589,-0.227737,-0.079021
133,1321.100,-0.1621,-7.961597,-0.221155,-0.077061
133,1321.150,-0.1951,-7.968178,-0.214321,-0.075182
133,1321.200,-0.1648,-7.973499,-0.208670,-0.072987
133,1321.250,-0.1959,-7.980938,-0.201649,-0.071026
133,1321.300,-0.1838,-7.986317,-0.196189,-0.068844
133,1321.350,-0.1951,-7.994213,-0.188945,-0.066847
133,1321.400,-0.2095,-8.000107,-0.183366,-0.064625
133,1321.450,-0.1988,-8.007259,-0.176328,-0.062523
133,1321.500,-0.2323,-8.014355,-0.169510,-0.060427
133,1321.550,-0.1988,-8.019733,-0.163874,-0.058121
133,1321.600,-0.2319,-8.026943,-0.156845,-0.055992
133,1321.650,-0.2061,-8.031921,-0.151462,-0.053587
133,1321.700,-0.2335,-8.039703,-0.144219,-0.051409
133,1321.750,-0.2384,-8.045368,-0.138625,-0.048927
133,1321.800,-0.2368,-8.052692,-0.131543,-0.046604
133,1321.850,-0.2723,-8.060017,-0.125014,-0.044294
133,1321.900,-0.2395,-8.065510,-0.119041,-0.041786
133,1321.950,-0.2729,-8.073235,-0.112145,-0.039446
133,1322.000,-0.2411,-8.078671,-0.106618,-0.036877
133,1322.050,-0.2699,-8.086281,-0.099241,-0.034498
133,1322.100,-0.2574,-8.091259,-0.093915,-0.031939
133,1322.150,-0.2707,-8.098469,-0.086763,-0.029524
133,1322.200,-0.2942,-8.104591,-0.080784,-0.026995
133,1322.250,-0.2701,-8.110771,-0.074267,-0.024481
133,1322.300,-0.3025,-8.117752,-0.067634,-0.022099
133,1322.350,-0.2672,-8.123531,-0.061683,-0.019447
133,1322.400,-0.3009,-8.131371,-0.054550,-0.017008
133,1322.450,-0.2907,-8.136921,-0.049176,-0.014374
133,1322.500,-0.2949,-8.144760,-0.041831,-0.011896
133,1322.550,-0.3189,-8.151112,-0.036096,-0.009319
133,1322.600,-0.2961,-8.157635,-0.029491,-0.006760
133,1322.650,-0.3293,-8.164730,-0.022876,-0.004293
133,1322.700,-0.2950,-8.170395,-0.016847,-0.001631
133,1322.750,-0.3271,-8.177719,-0.009845,0.000830
133,1322.800,-0.2967,-8.182697,-0.004379,0.003504
133,1322.850,-0.3210,-8.190708,0.002873,0.006001
133,1322.900,-0.3285,-8.195801,0.008233,0.008617
133,1322.950,-0.3197,-8.203068,0.015366,0.011158
133,1323.000,-0.3556,-8.209763,0.021796,0.013683
133,1323.050,-0.3227,-8.215714,0.027864,0.016352
133,1323.100,-0.3588,-8.223267,0.034870,0.018810
133,1323.150,-0.3245,-8.228474,0.040357,0.021526
133,1323.200,-0.3539,-8.236256,0.047566,0.024019
133,1323.250,-0.3362,-8.241978,0.053063,0.026682
133,1323.300,-0.3552,-8.248844,0.060267,0.029247
133,1323.350,-0.3849,-8.255882,0.066457,0.031813
133,1323.400,-0.3540,-8.261604,0.072715,0.034414
133,1323.450,-0.3916,-8.269157,0.079433,0.036934
133,1323.500,-0.3575,-8.273849,0.085174,0.039587
133,1323.550,-0.3893,-8.281860,0.092386,0.042095
133,1323.600,-0.3654,-8.287067,0.097773,0.044788
133,1323.650,-0.3908,-8.294621,0.104923,0.047291
133,1323.700,-0.4136,-8.301544,0.110865,0.049925
133,1323.750,-0.3876,-8.308125,0.117513,0.052513
133,1323.800,-0.4229,-8.314934,0.123823,0.055065
133,1323.850,-0.3917,-8.320999,0.129887,0.057688
133,1323.900,-0.4224,-8.328438,0.137065,0.060167
133,1323.950,-0.3914,-8.333702,0.142526,0.062843
133,1324.000,-0.4226,-8.340969,0.149553,0.065332
133,1324.050,-0.4367,-8.346806,0.155356,0.068010
133,1324.100,-0.4242,-8.353958,0.162387,0.070496
133,1324.150,-0.4597,-8.360596,0.168676,0.073071
133,1324.200,-0.4296,-8.366203,0.174724,0.075659
133,1324.250,-0.4652,-8.374214,0.181684,0.078156
133,1324.300,-0.4333,-8.379593,0.187328,0.080814
133,1324.350,-0.4686,-8.387604,0.194285,0.083284
133,1324.400,-0.4610,-8.393097,0.199856,0.085894
133,1324.450,-0.4738,-8.400536,0.207109,0.088343
133,1324.500,-0.5045,-8.406715,0.212834,0.090925
133,1324.550,-0.4846,-8.413239,0.219646,0.093367
133,1324.600,-0.5256,-8.420506,0.226377,0.095789
133,1324.650,-0.4969,-8.425770,0.232177,0.098375
133,1324.700,-0.5337,-8.433609,0.239435,0.100704
133,1324.750,-0.5170,-8.438988,0.244631,0.103224
133,1324.800,-0.5513,-8.446770,0.251753,0.105522
133,1324.850,-0.5927,-8.453979,0.258080,0.107824
133,1324.900,-0.5730,-8.460331,0.264416,0.110182
133,1324.950,-0.6160,-8.467484,0.270777,0.112375
133,1325.000,-0.5291,-8.470173,0.274624,0.114635
133,1325.050,-0.2553,-8.458672,0.266756,0.116083
133,1325.100,-0.2214,-8.452549,0.261193,0.116589
133,1325.150,-0.1372,-8.444080,0.253932,0.116837
133,1325.200,-0.0810,-8.437901,0.248304,0.116495
133,1325.250,-0.0636,-8.430519,0.241405,0.116026
133,1325.300,0.0026,-8.423080,0.234853,0.115320
133,1325.350,-0.0079,-8.417416,0.228774,0.114174
133,1325.400,0.0462,-8.410091,0.221900,0.113037
133,1325.450,0.0331,-8.404770,0.216229,0.111525
133,1325.500,0.0802,-8.396931,0.209156,0.110018
133,1325.550,0.0989,-8.391438,0.203585,0.108215
133,1325.600,0.1023,-8.383827,0.196406,0.106508
133,1325.650,0.1425,-8.377476,0.190376,0.104616
133,1325.700,0.1223,-8.370781,0.184034,0.102629
133,1325.750,0.1623,-8.363285,0.177066,0.100737
133,1325.800,0.1364,-8.357792,0.171462,0.098610
133,1325.850,0.1715,-8.349838,0.164292,0.096651
133,1325.900,0.1666,-8.344975,0.158929,0.094389
133,1325.950,0.1766,-8.337650,0.151690,0.092325
133,1326.000,0.2033,-8.331585,0.145872,0.090130
133,1326.050,0.1825,-8.325520,0.139270,0.087906
133,1326.100,0.2195,-8.317909,0.132357,0.085783
133,1326.150,0.1871,-8.312130,0.126589,0.083399
133,1326.200,0.2237,-8.304577,0.119601,0.081221
133,1326.250,0.1951,-8.299198,0.114160,0.078819
133,1326.300,0.2220,-8.291359,0.106943,0.076591
133,1326.350,0.2313,-8.285923,0.101548,0.074203
133,1326.400,0.2280,-8.278999,0.094425,0.071903
133,1326.450,0.2580,-8.272476,0.087827,0.069635
133,1326.500,0.2262,-8.266354,0.081858,0.067207
133,1326.550,0.2601,-8.258972,0.074805,0.064890
133,1326.600,0.2305,-8.253479,0.069345,0.062428
133,1326.650,0.2614,-8.245525,0.062201,0.060081
133,1326.700,0.2622,-8.239632,0.056659,0.057589
133,1326.750,0.2602,-8.232536,0.049592,0.055258
133,1326.800,0.2888,-8.225842,0.043447,0.052889
133,1326.850,0.2618,-8.220749,0.037118,0.050438
