VIRTUALBENCH-LOGGER 2.1 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	13:37:39	10/22/2015

USER	


START COMMENT



END COMMENT

START DATA
Date	Time	Ch4()
10/22/2015	13:43:39.31	  -2.03461
10/22/2015	13:43:39.35	  -2.10022
10/22/2015	13:43:39.39	  -2.07275
10/22/2015	13:43:39.43	  -2.08984
10/22/2015	13:43:39.47	  -2.11487
10/22/2015	13:43:39.51	  -2.08221
10/22/2015	13:43:39.55	  -2.14813
10/22/2015	13:43:39.59	  -2.11731
10/22/2015	13:43:39.63	  -2.13715
10/22/2015	13:43:39.67	  -2.15759
10/22/2015	13:43:39.71	  -2.12860
10/22/2015	13:43:39.75	  -2.19147
10/22/2015	13:43:39.79	  -2.16705
10/22/2015	13:43:39.83	  -2.18872
10/22/2015	13:43:39.87	  -2.21130
10/22/2015	13:43:39.91	  -2.18536
10/22/2015	13:43:39.95	  -2.24396
10/22/2015	13:43:39.99	  -2.21619
10/22/2015	13:43:40.03	  -2.23511
10/22/2015	13:43:40.07	  -2.26044
10/22/2015	13:43:40.11	  -2.24030
10/22/2015	13:43:40.15	  -2.29797
10/22/2015	13:43:40.19	  -2.27356
10/22/2015	13:43:40.23	  -2.29340
10/22/2015	13:43:40.27	  -2.31720
10/22/2015	13:43:40.31	  -2.29279
10/22/2015	13:43:40.35	  -2.35321
10/22/2015	13:43:40.39	  -2.32666
10/22/2015	13:43:40.43	  -2.34436
10/22/2015	13:43:40.47	  -2.36755
10/22/2015	13:43:40.51	  -2.34802
10/22/2015	13:43:40.55	  -2.41516
10/22/2015	13:43:40.59	  -2.38281
10/22/2015	13:43:40.63	  -2.39777
10/22/2015	13:43:40.67	  -2.41638
10/22/2015	13:43:40.71	  -2.39807
10/22/2015	13:43:40.75	  -2.46185
10/22/2015	13:43:40.79	  -2.43896
10/22/2015	13:43:40.83	  -2.45453
10/22/2015	13:43:40.87	  -2.46826
10/22/2015	13:43:40.91	  -2.45911
10/22/2015	13:43:40.95	  -2.52014
10/22/2015	13:43:40.99	  -2.49969
10/22/2015	13:43:41.03	  -2.51099
10/22/2015	13:43:41.07	  -2.53235
10/22/2015	13:43:41.11	  -2.51221
10/22/2015	13:43:41.15	  -2.57629
10/22/2015	13:43:41.19	  -2.54761
10/22/2015	13:43:41.23	  -2.57233
10/22/2015	13:43:41.27	  -2.58789
10/22/2015	13:43:41.31	  -2.56287
10/22/2015	13:43:41.35	  -2.62909
10/22/2015	13:43:41.39	  -2.59857
10/22/2015	13:43:41.43	  -2.62512
10/22/2015	13:43:41.47	  -2.63947
10/22/2015	13:43:41.51	  -2.62573
10/22/2015	13:43:41.55	  -2.69287
10/22/2015	13:43:41.59	  -2.65503
10/22/2015	13:43:41.63	  -2.67029
10/22/2015	13:43:41.67	  -2.68890
10/22/2015	13:43:41.71	  -2.67700
10/22/2015	13:43:41.75	  -2.74628
10/22/2015	13:43:41.79	  -2.70966
10/22/2015	13:43:41.83	  -2.73346
10/22/2015	13:43:41.87	  -2.74689
10/22/2015	13:43:41.91	  -2.73102
10/22/2015	13:43:41.95	  -2.79694
10/22/2015	13:43:41.99	  -2.76794
10/22/2015	13:43:42.03	  -2.78168
10/22/2015	13:43:42.07	  -2.79602
10/22/2015	13:43:42.11	  -2.77832
10/22/2015	13:43:42.15	  -2.85431
10/22/2015	13:43:42.19	  -2.81158
10/22/2015	13:43:42.23	  -2.83508
10/22/2015	13:43:42.27	  -2.84302
10/22/2015	13:43:42.31	  -2.84210
10/22/2015	13:43:42.35	  -2.90649
10/22/2015	13:43:42.39	  -2.86774
10/22/2015	13:43:42.43	  -2.88971
10/22/2015	13:43:42.47	  -2.89673
10/22/2015	13:43:42.51	  -2.89001
10/22/2015	13:43:42.55	  -2.95593
10/22/2015	13:43:42.59	  -2.92084
10/22/2015	13:43:42.63	  -2.94830
10/22/2015	13:43:42.67	  -2.94556
10/22/2015	13:43:42.71	  -2.94495
10/22/2015	13:43:42.75	  -3.00812
10/22/2015	13:43:42.79	  -2.98004
10/22/2015	13:43:42.83	  -3.00293
10/22/2015	13:43:42.87	  -3.02277
10/22/2015	13:43:42.91	  -3.00507
10/22/2015	13:43:42.95	  -3.05908
10/22/2015	13:43:42.99	  -3.02246
10/22/2015	13:43:43.03	  -3.02979
10/22/2015	13:43:43.07	  -3.03375
10/22/2015	13:43:43.11	  -3.02063
10/22/2015	13:43:43.15	  -3.06732
10/22/2015	13:43:43.19	  -3.01910
10/22/2015	13:43:43.23	  -3.02399
10/22/2015	13:43:43.27	  -3.03131
10/22/2015	13:43:43.31	  -3.01056
10/22/2015	13:43:43.35	  -3.05206
10/22/2015	13:43:43.39	  -3.00415
10/22/2015	13:43:43.43	  -3.01422
10/22/2015	13:43:43.47	  -3.01483
10/22/2015	13:43:43.51	  -2.98309
10/22/2015	13:43:43.55	  -3.03589
10/22/2015	13:43:43.59	  -2.97882
10/22/2015	13:43:43.63	  -2.98798
10/22/2015	13:43:43.67	  -2.98035
10/22/2015	13:43:43.71	  -2.95837
10/22/2015	13:43:43.75	  -2.99866
10/22/2015	13:43:43.79	  -2.94067
10/22/2015	13:43:43.83	  -2.95074
10/22/2015	13:43:43.87	  -2.93854
10/22/2015	13:43:43.91	  -2.91870
10/22/2015	13:43:43.95	  -2.96265
10/22/2015	13:43:43.99	  -2.90222
10/22/2015	13:43:44.03	  -2.91626
10/22/2015	13:43:44.07	  -2.90314
10/22/2015	13:43:44.11	  -2.87384
10/22/2015	13:43:44.15	  -2.91534
10/22/2015	13:43:44.19	  -2.85645
10/22/2015	13:43:44.23	  -2.85828
10/22/2015	13:43:44.27	  -2.85278
10/22/2015	13:43:44.31	  -2.83417
10/22/2015	13:43:44.35	  -2.86987
10/22/2015	13:43:44.39	  -2.80731
10/22/2015	13:43:44.43	  -2.81189
10/22/2015	13:43:44.47	  -2.80731
10/22/2015	13:43:44.51	  -2.78290
10/22/2015	13:43:44.55	  -2.82104
10/22/2015	13:43:44.59	  -2.76123
10/22/2015	13:43:44.63	  -2.76764
10/22/2015	13:43:44.67	  -2.76337
10/22/2015	13:43:44.71	  -2.73834
10/22/2015	13:43:44.75	  -2.76703
10/22/2015	13:43:44.79	  -2.71240
10/22/2015	13:43:44.83	  -2.71545
10/22/2015	13:43:44.87	  -2.70294
10/22/2015	13:43:44.91	  -2.68188
10/22/2015	13:43:44.95	  -2.71332
10/22/2015	13:43:44.99	  -2.66296
10/22/2015	13:43:45.03	  -2.66235
10/22/2015	13:43:45.07	  -2.64893
10/22/2015	13:43:45.11	  -2.63153
10/22/2015	13:43:45.15	  -2.66418
10/22/2015	13:43:45.19	  -2.60468
10/22/2015	13:43:45.23	  -2.60529
10/22/2015	13:43:45.27	  -2.58820
10/22/2015	13:43:45.31	  -2.57202
10/22/2015	13:43:45.35	  -2.61169
10/22/2015	13:43:45.39	  -2.54517
10/22/2015	13:43:45.43	  -2.55219
10/22/2015	13:43:45.47	  -2.52533
10/22/2015	13:43:45.51	  -2.51495
10/22/2015	13:43:45.55	  -2.54944
10/22/2015	13:43:45.59	  -2.47955
10/22/2015	13:43:45.63	  -2.48505
10/22/2015	13:43:45.67	  -2.47284
10/22/2015	13:43:45.71	  -2.45483
10/22/2015	13:43:45.75	  -2.48596
10/22/2015	13:43:45.79	  -2.41852
10/22/2015	13:43:45.83	  -2.42279
10/22/2015	13:43:45.87	  -2.40204
10/22/2015	13:43:45.91	  -2.39410
10/22/2015	13:43:45.95	  -2.42371
10/22/2015	13:43:45.99	  -2.35779
10/22/2015	13:43:46.03	  -2.36237
10/22/2015	13:43:46.07	  -2.33368
10/22/2015	13:43:46.11	  -2.32483
10/22/2015	13:43:46.15	  -2.35443
10/22/2015	13:43:46.19	  -2.28607
10/22/2015	13:43:46.23	  -2.29736
10/22/2015	13:43:46.27	  -2.27356
10/22/2015	13:43:46.31	  -2.25220
10/22/2015	13:43:46.35	  -2.28699
10/22/2015	13:43:46.39	  -2.21863
10/22/2015	13:43:46.43	  -2.22778
10/22/2015	13:43:46.47	  -2.20306
10/22/2015	13:43:46.51	  -2.18323
10/22/2015	13:43:46.55	  -2.21527
10/22/2015	13:43:46.59	  -2.14508
10/22/2015	13:43:46.63	  -2.16248
10/22/2015	13:43:46.67	  -2.13867
10/22/2015	13:43:46.71	  -2.11853
10/22/2015	13:43:46.75	  -2.14233
10/22/2015	13:43:46.79	  -2.08038
10/22/2015	13:43:46.83	  -2.08710
10/22/2015	13:43:46.87	  -2.06543
10/22/2015	13:43:46.91	  -2.05048
10/22/2015	13:43:46.95	  -2.07581
10/22/2015	13:43:46.99	  -1.99982
10/22/2015	13:43:47.03	  -2.01904
10/22/2015	13:43:47.07	  -1.98639
10/22/2015	13:43:47.11	  -1.97815
10/22/2015	13:43:47.15	  -2.00104
10/22/2015	13:43:47.19	  -1.93085
10/22/2015	13:43:47.23	  -1.94183
10/22/2015	13:43:47.27	  -1.91650
10/22/2015	13:43:47.31	  -1.90857
10/22/2015	13:43:47.35	  -1.92596
10/22/2015	13:43:47.39	  -1.85516
10/22/2015	13:43:47.43	  -1.87225
10/22/2015	13:43:47.47	  -1.84143
10/22/2015	13:43:47.51	  -1.82983
10/22/2015	13:43:47.55	  -1.85272
10/22/2015	13:43:47.59	  -1.78131
10/22/2015	13:43:47.63	  -1.79260
10/22/2015	13:43:47.67	  -1.75873
10/22/2015	13:43:47.71	  -1.75507
10/22/2015	13:43:47.75	  -1.76941
10/22/2015	13:43:47.79	  -1.70013
10/22/2015	13:43:47.83	  -1.72180
10/22/2015	13:43:47.87	  -1.68915
10/22/2015	13:43:47.91	  -1.68549
10/22/2015	13:43:47.95	  -1.72211
10/22/2015	13:43:47.99	  -1.66748
10/22/2015	13:43:48.03	  -1.69952
10/22/2015	13:43:48.07	  -1.68365
10/22/2015	13:43:48.11	  -1.68091
10/22/2015	13:43:48.15	  -1.72699
10/22/2015	13:43:48.19	  -1.67633
10/22/2015	13:43:48.23	  -1.71265
10/22/2015	13:43:48.27	  -1.70074
10/22/2015	13:43:48.31	  -1.71143
10/22/2015	13:43:48.35	  -1.74744
10/22/2015	13:43:48.39	  -1.70654
10/22/2015	13:43:48.43	  -1.74500
10/22/2015	13:43:48.47	  -1.73340
10/22/2015	13:43:48.51	  -1.74530
10/22/2015	13:43:48.55	  -1.78650
10/22/2015	13:43:48.59	  -1.73859
10/22/2015	13:43:48.63	  -1.78467
10/22/2015	13:43:48.67	  -1.77429
10/22/2015	13:43:48.71	  -1.78680
10/22/2015	13:43:48.75	  -1.82678
10/22/2015	13:43:48.79	  -1.78314
10/22/2015	13:43:48.83	  -1.83289
10/22/2015	13:43:48.87	  -1.80786
10/22/2015	13:43:48.91	  -1.82495
10/22/2015	13:43:48.95	  -1.86829
10/22/2015	13:43:48.99	  -1.82129
10/22/2015	13:43:49.03	  -1.86554
10/22/2015	13:43:49.07	  -1.86066
10/22/2015	13:43:49.11	  -1.87469
10/22/2015	13:43:49.15	  -1.91132
10/22/2015	13:43:49.19	  -1.86707
10/22/2015	13:43:49.23	  -1.91895
10/22/2015	13:43:49.27	  -1.90369
10/22/2015	13:43:49.31	  -1.92291
10/22/2015	13:43:49.35	  -1.95374
