Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
91,904.150,-0.3635,-8.323574,0.134942,-0.029375
91,904.200,-0.3987,-8.331642,0.142012,-0.027554
91,904.250,-0.3700,-8.336620,0.147586,-0.025566
91,904.300,-0.3980,-8.344288,0.154672,-0.023743
91,904.350,-0.3968,-8.349667,0.160106,-0.021763
91,904.400,-0.4007,-8.357220,0.167356,-0.019918
91,904.450,-0.4263,-8.363400,0.173109,-0.018026
91,904.500,-0.4074,-8.370094,0.179804,-0.016172
91,904.550,-0.4400,-8.377190,0.186503,-0.014374
91,904.600,-0.4139,-8.382797,0.192360,-0.012426
91,904.650,-0.4541,-8.390465,0.199183,-0.010658
91,904.700,-0.4392,-8.396072,0.204820,-0.008739
91,904.750,-0.4605,-8.403625,0.212051,-0.006969
91,904.800,-0.4922,-8.410320,0.217898,-0.005106
91,904.850,-0.4778,-8.416500,0.224690,-0.003351
91,904.900,-0.5206,-8.423824,0.231353,-0.001604
91,904.950,-0.4956,-8.429832,0.237325,0.000246
91,905.000,-0.4697,-8.434410,0.242377,0.002050
91,905.050,-0.2382,-8.425941,0.236680,0.003128
91,905.100,-0.1501,-8.417816,0.229254,0.003704
91,905.150,-0.0969,-8.411007,0.223604,0.003656
91,905.200,-0.0637,-8.403797,0.216440,0.003420
91,905.250,-0.0061,-8.396530,0.210097,0.002890
91,905.300,-0.0101,-8.390236,0.203870,0.002041
91,905.350,0.0399,-8.383026,0.197129,0.001163
91,905.400,0.0287,-8.377533,0.191430,0.000008
91,905.450,0.0632,-8.369579,0.184135,-0.001125
91,905.500,0.0646,-8.363972,0.178864,-0.002541
91,905.550,0.0873,-8.356476,0.171800,-0.003845
91,905.600,0.1190,-8.350239,0.165556,-0.005310
91,905.650,0.1055,-8.343773,0.159112,-0.006779
91,905.700,0.1402,-8.337078,0.152592,-0.008278
91,905.750,0.1176,-8.331013,0.146517,-0.009928
91,905.800,0.1504,-8.323116,0.139387,-0.011415
91,905.850,0.1300,-8.318424,0.134127,-0.013186
91,905.900,0.1567,-8.310471,0.127037,-0.014784
91,905.950,0.1781,-8.303947,0.120999,-0.016481
91,906.000,0.1575,-8.297310,0.114316,-0.018167
91,906.050,0.1903,-8.290443,0.107910,-0.019852
91,906.100,0.1623,-8.284492,0.101791,-0.021622
91,906.150,0.1892,-8.277168,0.094661,-0.023281
91,906.200,0.1676,-8.272018,0.089324,-0.025169
91,906.250,0.1937,-8.264122,0.082012,-0.026823
91,906.300,0.2027,-8.258400,0.076580,-0.028660
91,906.350,0.2012,-8.251362,0.069480,-0.030371
91,906.400,0.2336,-8.244381,0.062966,-0.032097
91,906.450,0.1968,-8.238659,0.056963,-0.033974
91,906.500,0.2292,-8.231449,0.050332,-0.035671
91,906.550,0.2016,-8.225727,0.044435,-0.037544
91,906.600,0.2278,-8.218975,0.037272,-0.039288
91,906.650,0.2086,-8.213482,0.031971,-0.041147
91,906.700,0.2268,-8.206387,0.024806,-0.042894
91,906.750,0.2494,-8.199692,0.018731,-0.044754
91,906.800,0.2245,-8.193111,0.012179,-0.046545
91,906.850,0.2616,-8.185902,0.005234,-0.048231
91,906.900,0.2281,-8.180752,-0.000279,-0.050201
91,906.950,0.2613,-8.173084,-0.007416,-0.051933
91,907.000,0.2363,-8.168392,-0.012767,-0.053850
91,907.050,0.2570,-8.160725,-0.019956,-0.055645
91,907.100,0.2707,-8.153973,-0.025807,-0.057529
91,907.150,0.2526,-8.147163,-0.032712,-0.059313
91,907.200,0.2844,-8.140125,-0.039187,-0.061096
91,907.250,0.2522,-8.134460,-0.045185,-0.063015
91,907.300,0.2800,-8.127365,-0.051944,-0.064787
91,907.350,0.2495,-8.121815,-0.057671,-0.066702
91,907.400,0.2757,-8.114147,-0.064863,-0.068447
91,907.450,0.2870,-8.107967,-0.070438,-0.070360
91,907.500,0.2744,-8.101273,-0.077430,-0.072174
91,907.550,0.3053,-8.094463,-0.083587,-0.073963
91,907.600,0.2776,-8.088799,-0.089744,-0.075832
91,907.650,0.3132,-8.081131,-0.097097,-0.077568
91,907.700,0.2760,-8.075924,-0.102583,-0.079491
91,907.750,0.3065,-8.068199,-0.109820,-0.081224
91,907.800,0.2869,-8.062935,-0.115007,-0.083141
91,907.850,0.3016,-8.055439,-0.122064,-0.084949
91,907.900,0.3201,-8.048859,-0.128042,-0.086746
91,907.950,0.2969,-8.042679,-0.134645,-0.088554
91,908.000,0.3252,-8.035412,-0.141266,-0.090324
91,908.050,0.2980,-8.029633,-0.147226,-0.092213
91,908.100,0.3270,-8.022194,-0.154216,-0.093937
91,908.150,0.2975,-8.017273,-0.159815,-0.095861
91,908.200,0.3260,-8.009548,-0.166814,-0.097580
91,908.250,0.3461,-8.002911,-0.172783,-0.099384
91,908.300,0.3258,-7.996445,-0.179594,-0.101194
91,908.350,0.3601,-7.989292,-0.186155,-0.102919
91,908.400,0.3244,-7.983856,-0.192066,-0.104795
91,908.450,0.3568,-7.975674,-0.199098,-0.106489
91,908.500,0.3173,-7.970867,-0.204597,-0.108381
91,908.550,0.3478,-7.963715,-0.211658,-0.110090
91,908.600,0.3646,-7.957478,-0.217464,-0.111921
91,908.650,0.3484,-7.950668,-0.224525,-0.113621
91,908.700,0.3802,-7.943974,-0.230657,-0.115387
91,908.750,0.3529,-7.938194,-0.236745,-0.117222
91,908.800,0.3900,-7.930527,-0.243777,-0.118874
91,908.850,0.3522,-7.925720,-0.249408,-0.120687
91,908.900,0.3912,-7.918167,-0.256524,-0.122347
91,908.950,0.3714,-7.912331,-0.262047,-0.124212
91,909.000,0.3823,-7.905521,-0.269024,-0.125874
91,909.050,0.4049,-7.899055,-0.274897,-0.127590
91,909.100,0.3825,-7.892647,-0.281552,-0.129286
91,909.150,0.4228,-7.884865,-0.288554,-0.130865
91,909.200,0.3869,-7.879601,-0.294190,-0.132713
91,909.250,0.4229,-7.872448,-0.301116,-0.134283
91,909.300,0.3990,-7.866955,-0.306714,-0.136070
91,909.350,0.4245,-7.859516,-0.313884,-0.137602
91,909.400,0.4364,-7.853622,-0.319533,-0.139362
91,909.450,0.4302,-7.846870,-0.326312,-0.140930
91,909.500,0.4686,-7.839661,-0.333086,-0.142447
91,909.550,0.4362,-7.834053,-0.338911,-0.144144
91,909.600,0.4706,-7.827072,-0.345637,-0.145668
91,909.650,0.4464,-7.821407,-0.351529,-0.147303
91,909.700,0.4834,-7.813568,-0.358632,-0.148687
91,909.750,0.4743,-7.808361,-0.364087,-0.150330
91,909.800,0.4906,-7.800922,-0.371322,-0.151663
91,909.850,0.5255,-7.793941,-0.377663,-0.153109
91,909.900,0.5057,-7.787991,-0.384053,-0.154541
91,909.950,0.5486,-7.781296,-0.390498,-0.155819
92,910.000,0.4732,-7.778492,-0.394030,-0.157391
92,910.050,0.2475,-7.786903,-0.388408,-0.158993
92,910.100,0.1865,-7.792797,-0.383017,-0.159712
92,910.150,0.1207,-7.800980,-0.375806,-0.160261
92,910.200,0.0629,-7.807903,-0.369609,-0.160328
92,910.250,0.0549,-7.814312,-0.363132,-0.160082
92,910.300,-0.0064,-7.822151,-0.356226,-0.159811
92,910.350,0.0110,-7.827587,-0.350651,-0.159069
92,910.400,-0.0363,-7.834625,-0.343787,-0.158434
92,910.450,-0.0348,-7.840233,-0.338165,-0.157471
92,910.500,-0.0591,-7.848244,-0.330856,-0.156656
92,910.550,-0.0815,-7.854366,-0.325166,-0.155504
92,910.600,-0.0814,-7.860889,-0.318422,-0.154425
92,910.650,-0.1190,-7.868671,-0.311437,-0.153366
92,910.700,-0.0887,-7.874050,-0.305684,-0.151962
92,910.750,-0.1167,-7.881031,-0.298960,-0.150682
92,910.800,-0.0978,-7.886410,-0.293332,-0.149269
92,910.850,-0.1290,-7.894592,-0.285911,-0.147974
92,910.900,-0.1246,-7.899513,-0.280667,-0.146439
92,910.950,-0.1351,-7.906551,-0.273547,-0.145065
92,911.000,-0.1695,-7.913761,-0.266985,-0.143644
92,911.050,-0.1366,-7.919369,-0.261017,-0.142044
92,911.100,-0.1733,-7.926693,-0.254144,-0.140610
92,911.150,-0.1457,-7.932186,-0.248362,-0.138933
92,911.200,-0.1717,-7.939453,-0.241405,-0.137409
92,911.250,-0.1508,-7.944717,-0.235792,-0.135717
92,911.300,-0.1699,-7.952385,-0.228707,-0.134182
92,911.350,-0.1962,-7.959023,-0.222480,-0.132555
92,911.400,-0.1688,-7.964687,-0.215980,-0.130880
92,911.450,-0.1979,-7.971382,-0.209654,-0.129284
92,911.500,-0.1730,-7.976818,-0.203683,-0.127539
92,911.550,-0.2030,-7.984428,-0.196563,-0.125917
92,911.600,-0.1747,-7.989578,-0.191133,-0.124138
92,911.650,-0.1976,-7.997074,-0.184017,-0.122505
92,911.700,-0.2172,-8.003197,-0.178183,-0.120707
92,911.750,-0.2031,-8.010292,-0.171349,-0.119026
92,911.800,-0.2379,-8.017502,-0.164718,-0.117353
92,911.850,-0.1992,-8.022766,-0.159026,-0.115477
92,911.900,-0.2377,-8.031063,-0.151467,-0.113832
92,911.950,-0.2007,-8.035870,-0.146270,-0.111872
92,912.000,-0.2268,-8.043308,-0.139278,-0.110147
92,912.050,-0.2309,-8.049202,-0.133766,-0.108274
92,912.100,-0.2287,-8.056641,-0.126466,-0.106487
92,912.150,-0.2490,-8.063335,-0.120437,-0.104628
92,912.200,-0.2293,-8.068943,-0.114133,-0.102793
92,912.250,-0.2533,-8.076611,-0.106947,-0.101053
92,912.300,-0.2277,-8.081818,-0.101504,-0.099110
92,912.350,-0.2537,-8.088970,-0.094627,-0.097330
92,912.400,-0.2387,-8.094292,-0.088884,-0.095385
92,912.450,-0.2543,-8.102131,-0.081741,-0.093603
92,912.500,-0.2678,-8.107910,-0.076084,-0.091675
92,912.550,-0.2511,-8.114777,-0.069072,-0.089853
92,912.600,-0.2819,-8.121815,-0.062473,-0.088049
92,912.650,-0.2439,-8.126793,-0.056812,-0.086056
92,912.700,-0.2841,-8.134689,-0.049538,-0.084347
92,912.750,-0.2596,-8.139668,-0.044194,-0.082317
92,912.800,-0.2777,-8.147278,-0.037132,-0.080488
92,912.850,-0.2973,-8.153458,-0.031085,-0.078568
92,912.900,-0.2727,-8.160210,-0.024360,-0.076727
92,912.950,-0.3094,-8.167191,-0.017949,-0.074881
92,913.000,-0.2769,-8.172798,-0.011880,-0.072895
92,913.050,-0.3005,-8.180237,-0.005138,-0.071051
92,913.100,-0.2789,-8.185902,0.000627,-0.069117
92,913.150,-0.3028,-8.193455,0.007810,-0.067310
92,913.200,-0.3103,-8.199692,0.013477,-0.065306
92,913.250,-0.3008,-8.206844,0.020348,-0.063478
92,913.300,-0.3271,-8.213367,0.026610,-0.061623
92,913.350,-0.3006,-8.219604,0.032898,-0.059656
92,913.400,-0.3237,-8.226242,0.039688,-0.057825
92,913.450,-0.3004,-8.231621,0.045359,-0.055830
92,913.500,-0.3357,-8.239288,0.052660,-0.054026
92,913.550,-0.3142,-8.244209,0.057891,-0.052010
92,913.600,-0.3279,-8.251934,0.065242,-0.050171
92,913.650,-0.3450,-8.257771,0.070894,-0.048176
92,913.700,-0.3296,-8.264523,0.077818,-0.046291
92,913.750,-0.3668,-8.271847,0.084522,-0.044483
92,913.800,-0.3299,-8.276825,0.090055,-0.042458
92,913.850,-0.3652,-8.284779,0.097326,-0.040642
92,913.900,-0.3290,-8.289471,0.102793,-0.038576
92,913.950,-0.3564,-8.297768,0.110188,-0.036747
92,914.000,-0.3547,-8.303604,0.115412,-0.034704
92,914.050,-0.3595,-8.310528,0.122460,-0.032871
92,914.100,-0.3906,-8.317509,0.128895,-0.030958
92,914.150,-0.3640,-8.323402,0.134944,-0.029013
92,914.200,-0.3973,-8.331127,0.141925,-0.027203
92,914.250,-0.3659,-8.336105,0.147455,-0.025209
92,914.300,-0.3997,-8.344574,0.154779,-0.023376
92,914.350,-0.3832,-8.349552,0.160072,-0.021391
92,914.400,-0.4021,-8.357334,0.167238,-0.019558
92,914.450,-0.4276,-8.363571,0.173279,-0.017689
92,914.500,-0.4029,-8.370152,0.179806,-0.015808
92,914.550,-0.4377,-8.377247,0.186254,-0.013975
92,914.600,-0.4082,-8.383198,0.192557,-0.012087
92,914.650,-0.4458,-8.390350,0.199466,-0.010281
92,914.700,-0.4383,-8.396015,0.204883,-0.008350
92,914.750,-0.4611,-8.403568,0.212040,-0.006605
92,914.800,-0.4883,-8.409691,0.217963,-0.004745
92,914.850,-0.4770,-8.416214,0.224729,-0.002989
92,914.900,-0.5152,-8.423367,0.231279,-0.001209
92,914.950,-0.4936,-8.429031,0.237026,0.000629
92,915.000,-0.4728,-8.434067,0.242234,0.002434
92,915.050,-0.2254,-8.425083,0.236538,0.003496
92,915.100,-0.1432,-8.416958,0.229302,0.004063
92,915.150,-0.0780,-8.409977,0.223323,0.004026
92,915.200,-0.0582,-8.403168,0.216433,0.003767
92,915.250,-0.0097,-8.396301,0.209982,0.003242
92,915.300,-0.0079,-8.390293,0.203966,0.002386
92,915.350,0.0439,-8.382568,0.196724,0.001539
92,915.400,0.0213,-8.377476,0.191330,0.000317
92,915.450,0.0624,-8.369637,0.184065,-0.000797
92,915.500,0.0668,-8.364429,0.178800,-0.002230
92,915.550,0.0849,-8.357048,0.171688,-0.003544
92,915.600,0.1250,-8.349838,0.165136,-0.004927
92,915.650,0.1059,-8.344173,0.159218,-0.006514
92,915.700,0.1425,-8.336620,0.152287,-0.007954
92,915.750,0.1178,-8.331013,0.146616,-0.009624
92,915.800,0.1508,-8.323116,0.139525,-0.011148
92,915.850,0.1291,-8.318081,0.134005,-0.012859
92,915.900,0.1583,-8.309727,0.126898,-0.014481
92,915.950,0.1781,-8.303719,0.120855,-0.016163
92,916.000,0.1584,-8.297138,0.114290,-0.017859
92,916.050,0.1848,-8.290100,0.107884,-0.019558
92,916.100,0.1602,-8.284092,0.101698,-0.021334
92,916.150,0.1944,-8.276653,0.094813,-0.022989
92,916.200,0.1642,-8.271561,0.089214,-0.024857
92,916.250,0.2000,-8.263550,0.081860,-0.026524
92,916.300,0.2126,-8.257713,0.076263,-0.028345
92,916.350,0.1991,-8.251247,0.069540,-0.030087
92,916.400,0.2273,-8.244896,0.063268,-0.031820
92,916.450,0.2000,-8.238773,0.057047,-0.033672
92,916.500,0.2289,-8.230877,0.049727,-0.035336
92,916.550,0.1982,-8.226070,0.044365,-0.037228
92,916.600,0.2271,-8.219376,0.037344,-0.038971
92,916.650,0.2229,-8.213768,0.031863,-0.040848
92,916.700,0.2216,-8.206272,0.024636,-0.042620
92,916.750,0.2549,-8.199406,0.018427,-0.044397
92,916.800,0.2247,-8.193398,0.012105,-0.046268
92,916.850,0.2521,-8.186245,0.005551,-0.048042
92,916.900,0.2280,-8.180466,-0.000285,-0.049911
92,916.950,0.2532,-8.172741,-0.007501,-0.051662
92,917.000,0.2317,-8.167591,-0.012808,-0.053568
92,917.050,0.2523,-8.159752,-0.020147,-0.055357
92,917.100,0.2802,-8.153114,-0.026241,-0.057209
92,917.150,0.2526,-8.146820,-0.032666,-0.059069
92,917.200,0.2811,-8.140125,-0.039057,-0.060854
92,917.250,0.2467,-8.134117,-0.045297,-0.062738
92,917.300,0.2774,-8.126335,-0.052407,-0.064503
92,917.350,0.2476,-8.121643,-0.057815,-0.066433
92,917.400,0.2755,-8.113861,-0.065028,-0.068201
92,917.450,0.2847,-8.108597,-0.070403,-0.070118
92,917.500,0.2779,-8.101444,-0.077456,-0.071888
92,917.550,0.3062,-8.094921,-0.083743,-0.073706
92,917.600,0.2765,-8.089485,-0.089831,-0.075613
92,917.650,0.3125,-8.081474,-0.097229,-0.077301
92,917.700,0.2709,-8.076324,-0.102620,-0.079269
92,917.750,0.3045,-8.069115,-0.109508,-0.081057
92,917.800,0.2961,-8.063221,-0.115165,-0.082928
92,917.850,0.2989,-8.055840,-0.122288,-0.084671
92,917.900,0.3254,-8.049202,-0.128313,-0.086496
92,917.950,0.2998,-8.042793,-0.134735,-0.088360
92,918.000,0.3323,-8.035355,-0.141714,-0.090094
92,918.050,0.2983,-8.029747,-0.147302,-0.092012
92,918.100,0.3260,-8.022251,-0.154396,-0.093729
92,918.150,0.3106,-8.017216,-0.159903,-0.095612
92,918.200,0.3275,-8.009434,-0.167195,-0.097334
92,918.250,0.3465,-8.003883,-0.172729,-0.099186
92,918.300,0.3295,-7.996960,-0.179681,-0.100975
92,918.350,0.3536,-7.990379,-0.186081,-0.102716
92,918.400,0.3256,-7.984886,-0.192149,-0.104551
92,918.450,0.3517,-7.977505,-0.198979,-0.106256
92,918.500,0.3250,-7.971783,-0.204729,-0.108141
92,918.550,0.3521,-7.964802,-0.211805,-0.109879
92,918.600,0.3428,-7.959652,-0.217233,-0.111717
92,918.650,0.3524,-7.952042,-0.224426,-0.113419
92,918.700,0.3909,-7.944889,-0.231055,-0.115072
92,918.750,0.3548,-7.939510,-0.237065,-0.116936
92,918.800,0.3807,-7.932129,-0.243788,-0.118641
92,918.850,0.3632,-7.926693,-0.249358,-0.120461
92,918.900,0.3899,-7.918682,-0.256654,-0.122112
92,918.950,0.3735,-7.913246,-0.261996,-0.123932
92,919.000,0.3898,-7.905865,-0.269089,-0.125578
92,919.050,0.4139,-7.898941,-0.275239,-0.127287
92,919.100,0.3883,-7.893162,-0.281714,-0.129045
92,919.150,0.4147,-7.885895,-0.288271,-0.130651
92,919.200,0.3926,-7.880402,-0.294145,-0.132433
92,919.250,0.4214,-7.872276,-0.301436,-0.134018
92,919.300,0.3991,-7.867470,-0.306903,-0.135794
92,919.350,0.4244,-7.859745,-0.314070,-0.137381
92,919.400,0.4434,-7.854309,-0.319649,-0.139101
92,919.450,0.4301,-7.847557,-0.326543,-0.140657
92,919.500,0.4574,-7.840519,-0.332763,-0.142263
92,919.550,0.4372,-7.834625,-0.339119,-0.143904
92,919.600,0.4637,-7.827759,-0.345803,-0.145405
92,919.650,0.4484,-7.822380,-0.351378,-0.147072
92,919.700,0.4772,-7.814541,-0.358790,-0.148462
92,919.750,0.4819,-7.808819,-0.364264,-0.150101
92,919.800,0.4917,-7.801723,-0.371231,-0.151468
92,919.850,0.5248,-7.794571,-0.377782,-0.152832
92,919.900,0.5040,-7.788677,-0.383884,-0.154337
92,919.950,0.5514,-7.781181,-0.390583,-0.155579
93,920.000,0.4710,-7.778435,-0.393988,-0.157166
93,920.050,0.2467,-7.786961,-0.388484,-0.158710
93,920.100,0.1908,-7.792511,-0.383011,-0.159452
93,920.150,0.1246,-7.800636,-0.375682,-0.160013
93,920.200,0.0489,-7.807674,-0.369114,-0.160143
93,920.250,0.0501,-7.814026,-0.363033,-0.159807
93,920.300,-0.0006,-7.820835,-0.356562,-0.159452
93,920.350,0.0046,-7.827015,-0.350610,-0.158787
93,920.400,-0.0389,-7.834625,-0.343460,-0.158173
93,920.450,-0.0240,-7.839947,-0.337979,-0.157171
93,920.500,-0.0609,-7.847672,-0.330905,-0.156353
93,920.550,-0.0885,-7.854424,-0.324868,-0.155241
93,920.600,-0.0742,-7.861004,-0.318190,-0.154146
93,920.650,-0.1130,-7.867870,-0.311773,-0.152998
93,920.700,-0.0924,-7.873592,-0.305852,-0.151651
93,920.750,-0.1223,-7.880859,-0.298943,-0.150429
93,920.800,-0.1052,-7.885952,-0.293289,-0.148952
93,920.850,-0.1351,-7.893448,-0.286038,-0.147692
93,920.900,-0.1450,-7.899113,-0.280518,-0.146166
93,920.950,-0.1440,-7.905979,-0.273564,-0.144796
93,921.000,-0.1661,-7.912445,-0.267467,-0.143238
93,921.050,-0.1489,-7.918797,-0.261080,-0.141733
93,921.100,-0.1769,-7.926579,-0.253794,-0.140343
93,921.150,-0.1452,-7.931499,-0.248442,-0.138582
93,921.200,-0.1744,-7.939568,-0.241388,-0.137123
93,921.250,-0.1722,-7.945004,-0.235906,-0.135403
93,921.300,-0.1785,-7.952614,-0.228754,-0.133886
93,921.350,-0.2038,-7.959194,-0.222354,-0.132242
93,921.400,-0.1786,-7.964859,-0.216000,-0.130537
93,921.450,-0.2071,-7.971668,-0.209288,-0.128960
93,921.500,-0.1776,-7.976818,-0.203650,-0.127216
93,921.550,-0.2101,-7.984715,-0.196317,-0.125641
93,921.600,-0.1826,-7.988949,-0.191130,-0.123802
93,921.650,-0.2101,-7.997189,-0.183928,-0.122158
93,921.700,-0.2268,-8.003139,-0.177908,-0.120451
93,921.750,-0.2015,-8.009434,-0.171319,-0.118708
93,921.800,-0.2360,-8.017044,-0.164692,-0.117033
93,921.850,-0.2066,-8.022766,-0.158853,-0.115141
93,921.900,-0.2356,-8.030720,-0.151646,-0.113443
93,921.950,-0.2022,-8.035641,-0.146253,-0.111572
93,922.000,-0.2341,-8.043480,-0.139060,-0.109835
93,922.050,-0.2470,-8.049259,-0.133405,-0.107937
93,922.100,-0.2319,-8.056297,-0.126552,-0.106113
93,922.150,-0.2617,-8.062649,-0.120129,-0.104362
93,922.200,-0.2308,-8.068485,-0.113927,-0.102474
93,922.250,-0.2602,-8.075752,-0.107018,-0.100718
93,922.300,-0.2304,-8.081017,-0.101448,-0.098772
93,922.350,-0.2590,-8.088226,-0.094549,-0.096973
93,922.400,-0.2510,-8.093662,-0.088999,-0.095064
93,922.450,-0.2521,-8.101444,-0.081615,-0.093267
93,922.500,-0.2730,-8.107452,-0.075926,-0.091330
93,922.550,-0.2520,-8.114204,-0.069230,-0.089521
93,922.600,-0.2867,-8.121929,-0.062177,-0.087725
93,922.650,-0.2540,-8.126965,-0.056676,-0.085756
93,922.700,-0.2863,-8.134174,-0.050028,-0.083921
93,922.750,-0.2613,-8.139668,-0.044244,-0.081997
93,922.800,-0.2807,-8.147221,-0.036811,-0.080196
93,922.850,-0.2909,-8.152771,-0.031356,-0.078232
93,922.900,-0.2825,-8.159466,-0.024458,-0.076393
93,922.950,-0.3044,-8.166103,-0.018148,-0.074533
93,923.000,-0.2756,-8.172054,-0.011869,-0.072577
93,923.050,-0.3091,-8.179893,-0.004921,-0.070780
93,923.100,-0.2738,-8.185272,0.000560,-0.068811
93,923.150,-0.3060,-8.193054,0.007819,-0.067009
93,923.200,-0.3005,-8.198605,0.013183,-0.064993
93,923.250,-0.3057,-8.205872,0.020226,-0.063160
93,923.300,-0.3386,-8.213139,0.026899,-0.061316
93,923.350,-0.3028,-8.218632,0.033078,-0.059330
93,923.400,-0.3365,-8.225098,0.039794,-0.057518
93,923.450,-0.3004,-8.230247,0.045584,-0.055477
93,923.500,-0.3328,-8.237743,0.052719,-0.053650
93,923.550,-0.3091,-8.243122,0.057967,-0.051632
93,923.600,-0.3299,-8.250675,0.065141,-0.049791
93,923.650,-0.3426,-8.257084,0.071014,-0.047815
93,923.700,-0.3251,-8.263779,0.077727,-0.045940
93,923.750,-0.3625,-8.271618,0.084644,-0.044113
93,923.800,-0.3272,-8.277111,0.090205,-0.042065
93,923.850,-0.3670,-8.284721,0.097375,-0.040281
93,923.900,-0.3322,-8.289642,0.102845,-0.038240
93,923.950,-0.3623,-8.297024,0.109970,-0.036360
93,924.000,-0.3755,-8.302860,0.115524,-0.034386
93,924.050,-0.3594,-8.309612,0.122710,-0.032524
93,924.100,-0.3993,-8.317165,0.129236,-0.030672
93,924.150,-0.3596,-8.322830,0.135162,-0.028666
93,924.200,-0.3924,-8.330097,0.141780,-0.026810
93,924.250,-0.3616,-8.335876,0.147591,-0.024837
93,924.300,-0.3984,-8.343830,0.154846,-0.023003
93,924.350,-0.3992,-8.349323,0.160170,-0.021019
93,924.400,-0.3976,-8.357105,0.167445,-0.019215
93,924.450,-0.4239,-8.363400,0.173380,-0.017313
93,924.500,-0.4038,-8.369236,0.179780,-0.015457
93,924.550,-0.4464,-8.376732,0.186655,-0.013660
93,924.600,-0.4151,-8.381882,0.192468,-0.011709
93,924.650,-0.4490,-8.389778,0.199482,-0.009951
93,924.700,-0.4290,-8.395100,0.205033,-0.007999
93,924.750,-0.4559,-8.402824,0.211967,-0.006235
93,924.800,-0.4896,-8.409691,0.218242,-0.004393
93,924.850,-0.4710,-8.416615,0.224836,-0.002609
93,924.900,-0.5089,-8.423424,0.231067,-0.000820
93,924.950,-0.4869,-8.429203,0.237142,0.000984
93,925.000,-0.4724,-8.434353,0.242218,0.002798
93,925.050,-0.2351,-8.425827,0.236619,0.003864
93,925.100,-0.1488,-8.417244,0.229126,0.004389
93,925.150,-0.0863,-8.410378,0.223361,0.004372
93,925.200,-0.0703,-8.403454,0.216588,0.004072
93,925.250,-0.0022,-8.395557,0.209875,0.003586
93,925.300,-0.0147,-8.390007,0.204042,0.002708
93,925.350,0.0372,-8.382053,0.196744,0.001884
93,925.400,0.0239,-8.377304,0.191519,0.000629
93,925.450,0.0719,-8.369350,0.184207,-0.000456
93,925.500,0.0865,-8.363972,0.178692,-0.001894
93,925.550,0.0869,-8.356819,0.171569,-0.003222
93,925.600,0.1253,-8.350353,0.165582,-0.004669
93,925.650,0.1009,-8.344002,0.159158,-0.006161
93,925.700,0.1364,-8.336449,0.152063,-0.007593
93,925.750,0.1094,-8.330956,0.146681,-0.009310
93,925.800,0.1494,-8.323231,0.139518,-0.010847
93,925.850,0.1347,-8.317738,0.134038,-0.012583
93,925.900,0.1473,-8.309956,0.126759,-0.014177
93,925.950,0.1852,-8.303204,0.120427,-0.015829
93,926.000,0.1552,-8.297253,0.114216,-0.017591
93,926.050,0.1890,-8.290672,0.107587,-0.019238
93,926.100,0.1639,-8.285122,0.101767,-0.021059
93,926.150,0.1945,-8.277683,0.094651,-0.022722
93,926.200,0.1659,-8.272419,0.089177,-0.024536
93,926.250,0.1940,-8.264465,0.082075,-0.026270
93,926.300,0.2120,-8.257999,0.076095,-0.028057
93,926.350,0.1932,-8.251076,0.069521,-0.029818
93,926.400,0.2287,-8.244267,0.062790,-0.031506
93,926.450,0.1935,-8.238258,0.056854,-0.033419
93,926.500,0.2261,-8.230762,0.049924,-0.035130
93,926.550,0.1924,-8.225613,0.044367,-0.036999
93,926.600,0.2312,-8.218575,0.037097,-0.038702
93,926.650,0.2261,-8.213253,0.031681,-0.040609
93,926.700,0.2324,-8.206158,0.024632,-0.042370
93,926.750,0.2491,-8.199978,0.018672,-0.044216
93,926.800,0.2248,-8.193226,0.012112,-0.045992
93,926.850,0.2545,-8.186302,0.005312,-0.047733
93,926.900,0.2254,-8.180752,-0.000290,-0.049665
93,926.950,0.2554,-8.172798,-0.007323,-0.051407
93,927.000,0.2403,-8.167191,-0.012799,-0.053329
93,927.050,0.2463,-8.159409,-0.020213,-0.055069
93,927.100,0.2748,-8.153000,-0.026213,-0.056946
93,927.150,0.2450,-8.146877,-0.032840,-0.058794
93,927.200,0.2788,-8.139896,-0.039186,-0.060608
93,927.250,0.2472,-8.134804,-0.045180,-0.062489
93,927.300,0.2832,-8.127079,-0.052335,-0.064201
93,927.350,0.2543,-8.121929,-0.057730,-0.066160
93,927.400,0.2795,-8.114376,-0.064777,-0.067953
93,927.450,0.2777,-8.108654,-0.070386,-0.069838
93,927.500,0.2727,-8.101273,-0.077571,-0.071619
93,927.550,0.3034,-8.093948,-0.084191,-0.073385
93,927.600,0.2727,-8.088455,-0.089930,-0.075325
93,927.650,0.3066,-8.081131,-0.096946,-0.077087
93,927.700,0.2722,-8.075924,-0.102395,-0.079004
93,927.750,0.3021,-8.068199,-0.109655,-0.080757
93,927.800,0.3013,-8.062649,-0.115188,-0.082649
93,927.850,0.2974,-8.055840,-0.122316,-0.084433
93,927.900,0.3299,-8.049488,-0.128391,-0.086220
93,927.950,0.3017,-8.043766,-0.134709,-0.088076
93,928.000,0.3303,-8.035870,-0.141716,-0.089798
93,928.050,0.2947,-8.030548,-0.147353,-0.091749
93,928.100,0.3297,-8.022766,-0.154435,-0.093462
93,928.150,0.3150,-8.017101,-0.159843,-0.095364
