Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
144,1439.150,0.4272,-7.902832,-0.273914,-0.085949
144,1439.200,0.3928,-7.897453,-0.279582,-0.088573
144,1439.250,0.4256,-7.889557,-0.286797,-0.091085
144,1439.300,0.4169,-7.884293,-0.292080,-0.093775
144,1439.350,0.4323,-7.877083,-0.299400,-0.096060
144,1439.400,0.4642,-7.869930,-0.305582,-0.098530
144,1439.450,0.4406,-7.864094,-0.311818,-0.100958
144,1439.500,0.4789,-7.856483,-0.318742,-0.103228
144,1439.550,0.4504,-7.850819,-0.324381,-0.105770
144,1439.600,0.4876,-7.843552,-0.331484,-0.107853
144,1439.650,0.4788,-7.838173,-0.336929,-0.110153
144,1439.700,0.4996,-7.830734,-0.344166,-0.112194
144,1439.750,0.5276,-7.824383,-0.349900,-0.114359
144,1439.800,0.5205,-7.817745,-0.356688,-0.116220
144,1439.850,0.5704,-7.810135,-0.363371,-0.118143
144,1439.900,0.5519,-7.804699,-0.369199,-0.120010
144,1439.950,0.6106,-7.796688,-0.376161,-0.121511
145,1440.000,0.5158,-7.795086,-0.379335,-0.123365
145,1440.050,0.2868,-7.803211,-0.373718,-0.125492
145,1440.100,0.1875,-7.809963,-0.367971,-0.126556
145,1440.150,0.1417,-7.817059,-0.361087,-0.127266
145,1440.200,0.0621,-7.824955,-0.354368,-0.127340
145,1440.250,0.0584,-7.830677,-0.348427,-0.126951
145,1440.300,-0.0020,-7.838230,-0.341524,-0.126400
145,1440.350,0.0059,-7.843952,-0.335950,-0.125395
145,1440.400,-0.0379,-7.851849,-0.328731,-0.124477
145,1440.450,-0.0421,-7.857056,-0.323404,-0.122980
145,1440.500,-0.0604,-7.864552,-0.316227,-0.121649
145,1440.550,-0.0976,-7.871361,-0.309782,-0.120136
145,1440.600,-0.0690,-7.876854,-0.303662,-0.118282
145,1440.650,-0.1096,-7.884579,-0.296890,-0.116617
145,1440.700,-0.0807,-7.889671,-0.291203,-0.114605
145,1440.750,-0.1163,-7.897682,-0.283931,-0.112581
145,1440.800,-0.0942,-7.902431,-0.278669,-0.110435
145,1440.850,-0.1223,-7.910271,-0.271389,-0.108374
145,1440.900,-0.1483,-7.916908,-0.265324,-0.106127
145,1440.950,-0.1267,-7.922802,-0.258880,-0.103830
145,1441.000,-0.1562,-7.929840,-0.252389,-0.101620
145,1441.050,-0.1267,-7.935734,-0.246384,-0.099178
145,1441.100,-0.1565,-7.943344,-0.239140,-0.096945
145,1441.150,-0.1288,-7.948265,-0.233796,-0.094408
145,1441.200,-0.1562,-7.955933,-0.226648,-0.091978
145,1441.250,-0.1655,-7.961712,-0.221026,-0.089548
145,1441.300,-0.1547,-7.968292,-0.213980,-0.087021
145,1441.350,-0.1863,-7.974701,-0.207788,-0.084600
145,1441.400,-0.1555,-7.980537,-0.201573,-0.081951
145,1441.450,-0.1882,-7.988148,-0.194492,-0.079527
145,1441.500,-0.1589,-7.993526,-0.188919,-0.076815
145,1441.550,-0.1867,-8.001022,-0.181929,-0.074257
145,1441.600,-0.1884,-8.006630,-0.176373,-0.071625
145,1441.650,-0.1844,-8.013668,-0.169309,-0.069023
145,1441.700,-0.2111,-8.020477,-0.163230,-0.066431
145,1441.750,-0.1821,-8.026657,-0.156718,-0.063673
145,1441.800,-0.2148,-8.034039,-0.149766,-0.061039
145,1441.850,-0.1828,-8.039589,-0.144245,-0.058218
145,1441.900,-0.2131,-8.047199,-0.136854,-0.055460
145,1441.950,-0.1950,-8.052521,-0.131636,-0.052725
145,1442.000,-0.2134,-8.059959,-0.124436,-0.049904
145,1442.050,-0.2362,-8.066139,-0.118455,-0.047087
145,1442.100,-0.2113,-8.072548,-0.111864,-0.044149
145,1442.150,-0.2436,-8.079815,-0.105300,-0.041536
145,1442.200,-0.2090,-8.085251,-0.099401,-0.038610
145,1442.250,-0.2372,-8.092518,-0.092188,-0.035814
145,1442.300,-0.2061,-8.097496,-0.086784,-0.032864
145,1442.350,-0.2347,-8.105335,-0.079680,-0.030107
145,1442.400,-0.2515,-8.111744,-0.073923,-0.027283
145,1442.450,-0.2328,-8.118038,-0.067084,-0.024469
145,1442.500,-0.2622,-8.124962,-0.060839,-0.021713
145,1442.550,-0.2332,-8.131084,-0.054624,-0.018751
145,1442.600,-0.2660,-8.138409,-0.047577,-0.015970
145,1442.650,-0.2330,-8.143215,-0.042140,-0.013006
145,1442.700,-0.2633,-8.151054,-0.034911,-0.010342
145,1442.750,-0.2559,-8.156891,-0.029482,-0.007420
145,1442.800,-0.2578,-8.164101,-0.022215,-0.004429
145,1442.850,-0.2836,-8.170452,-0.016388,-0.001562
145,1442.900,-0.2550,-8.176861,-0.009818,0.001299
145,1442.950,-0.2866,-8.184299,-0.003021,0.004202
145,1443.000,-0.2507,-8.189850,0.002836,0.006952
145,1443.050,-0.2866,-8.197575,0.009826,0.009823
145,1443.100,-0.2630,-8.202496,0.015297,0.012783
145,1443.150,-0.2819,-8.209934,0.022473,0.015640
145,1443.200,-0.3011,-8.216457,0.028149,0.018423
145,1443.250,-0.2827,-8.222752,0.035037,0.021343
145,1443.300,-0.3161,-8.229847,0.041801,0.024220
145,1443.350,-0.2807,-8.235340,0.047531,0.027090
145,1443.400,-0.3131,-8.242893,0.054600,0.029921
145,1443.450,-0.2788,-8.248100,0.060074,0.032822
145,1443.500,-0.3068,-8.255653,0.067319,0.035723
145,1443.550,-0.3139,-8.261318,0.072736,0.038570
145,1443.600,-0.3058,-8.268757,0.079816,0.041454
145,1443.650,-0.3371,-8.275681,0.086157,0.044245
145,1443.700,-0.3040,-8.281517,0.092415,0.047266
145,1443.750,-0.3431,-8.288956,0.099203,0.049940
145,1443.800,-0.3068,-8.294220,0.104861,0.052929
145,1443.850,-0.3371,-8.302231,0.112091,0.055679
145,1443.900,-0.3466,-8.307838,0.117532,0.058458
145,1443.950,-0.3326,-8.315220,0.124694,0.061356
145,1444.000,-0.3617,-8.321629,0.130656,0.064178
145,1444.050,-0.3315,-8.327980,0.137130,0.067049
145,1444.100,-0.3692,-8.335419,0.143730,0.069790
145,1444.150,-0.3319,-8.340912,0.149721,0.072712
145,1444.200,-0.3686,-8.348408,0.156637,0.075497
145,1444.250,-0.3551,-8.354187,0.162304,0.078300
145,1444.300,-0.3676,-8.361626,0.169423,0.081059
145,1444.350,-0.3905,-8.367805,0.175143,0.083858
145,1444.400,-0.3738,-8.374386,0.181919,0.086563
145,1444.450,-0.4091,-8.381882,0.188733,0.089277
145,1444.500,-0.3734,-8.387318,0.194413,0.092028
145,1444.550,-0.4118,-8.395443,0.201522,0.094618
145,1444.600,-0.3812,-8.400593,0.207017,0.097437
145,1444.650,-0.4124,-8.408260,0.214337,0.099989
145,1444.700,-0.4195,-8.413868,0.219590,0.102619
145,1444.750,-0.4195,-8.420906,0.226621,0.105145
145,1444.800,-0.4607,-8.428173,0.233221,0.107605
145,1444.850,-0.4355,-8.434353,0.239346,0.110296
145,1444.900,-0.4785,-8.441792,0.246075,0.112669
145,1444.950,-0.4526,-8.446999,0.251785,0.115065
145,1445.000,-0.4305,-8.452320,0.256935,0.117367
145,1445.050,-0.1840,-8.442879,0.251057,0.118099
145,1445.100,-0.1237,-8.435211,0.243713,0.118347
145,1445.150,-0.0484,-8.428001,0.237477,0.117895
145,1445.200,-0.0462,-8.421879,0.231002,0.117188
145,1445.250,0.0189,-8.414097,0.224384,0.116198
145,1445.300,0.0052,-8.408661,0.218604,0.114836
145,1445.350,0.0518,-8.400593,0.211384,0.113388
145,1445.400,0.0422,-8.395500,0.206176,0.111525
145,1445.450,0.0820,-8.387718,0.198783,0.109760
145,1445.500,0.1121,-8.380852,0.192910,0.107878
145,1445.550,0.0941,-8.374786,0.186200,0.105742
145,1445.600,0.1402,-8.367462,0.179647,0.103722
145,1445.650,0.1111,-8.361740,0.173689,0.101435
145,1445.700,0.1486,-8.354187,0.166626,0.099262
145,1445.750,0.1255,-8.349266,0.161332,0.096886
145,1445.800,0.1579,-8.341484,0.154102,0.094530
145,1445.850,0.1766,-8.335190,0.148389,0.092253
145,1445.900,0.1606,-8.328495,0.141499,0.089787
145,1445.950,0.1960,-8.321285,0.135191,0.087288
145,1446.000,0.1649,-8.315277,0.128971,0.084806
145,1446.050,0.2000,-8.307781,0.121884,0.082264
145,1446.100,0.1690,-8.302746,0.116378,0.079737
145,1446.150,0.2031,-8.294849,0.109314,0.077188
145,1446.200,0.1898,-8.289642,0.103871,0.074589
145,1446.250,0.2005,-8.282204,0.096696,0.071976
145,1446.300,0.2335,-8.275452,0.090211,0.069387
145,1446.350,0.2036,-8.269215,0.084140,0.066645
145,1446.400,0.2401,-8.262234,0.077388,0.064047
145,1446.450,0.2075,-8.256626,0.071602,0.061348
145,1446.500,0.2355,-8.249073,0.064463,0.058628
145,1446.550,0.2114,-8.243580,0.059110,0.055931
145,1446.600,0.2312,-8.236141,0.051994,0.053215
145,1446.650,0.2565,-8.229389,0.045995,0.050562
145,1446.700,0.2306,-8.223324,0.039279,0.047802
145,1446.750,0.2638,-8.216915,0.032820,0.045095
145,1446.800,0.2325,-8.210735,0.026814,0.042355
145,1446.850,0.2641,-8.203354,0.019593,0.039654
145,1446.900,0.2369,-8.198147,0.014349,0.036860
145,1446.950,0.2642,-8.190308,0.007114,0.034163
145,1447.000,0.2772,-8.184986,0.001519,0.031399
145,1447.050,0.2595,-8.177948,-0.005517,0.028633
145,1447.100,0.2890,-8.171024,-0.011625,0.025984
145,1447.150,0.2588,-8.164787,-0.018036,0.023108
145,1447.200,0.2888,-8.157578,-0.025103,0.020437
145,1447.250,0.2578,-8.152142,-0.030480,0.017509
145,1447.300,0.2855,-8.144474,-0.037788,0.014858
145,1447.350,0.2904,-8.138866,-0.043178,0.012007
145,1447.400,0.2863,-8.132000,-0.050199,0.009262
145,1447.450,0.3111,-8.125248,-0.056258,0.006580
145,1447.500,0.2852,-8.119297,-0.062828,0.003819
145,1447.550,0.3171,-8.111687,-0.069617,0.000950
145,1447.600,0.2839,-8.106194,-0.075337,-0.001703
145,1447.650,0.3163,-8.098469,-0.082502,-0.004463
145,1447.700,0.2918,-8.093548,-0.087790,-0.007183
145,1447.750,0.3074,-8.085938,-0.095159,-0.010044
145,1447.800,0.3188,-8.080616,-0.100565,-0.012760
145,1447.850,0.3065,-8.073235,-0.107611,-0.015593
145,1447.900,0.3408,-8.065968,-0.114310,-0.018211
145,1447.950,0.3077,-8.060417,-0.120132,-0.021086
145,1448.000,0.3386,-8.052807,-0.127380,-0.023787
145,1448.050,0.3096,-8.048000,-0.132650,-0.026602
145,1448.100,0.3381,-8.039932,-0.139865,-0.029392
145,1448.150,0.3375,-8.034725,-0.145189,-0.032127
145,1448.200,0.3360,-8.027229,-0.152386,-0.034824
145,1448.250,0.3625,-8.020420,-0.158736,-0.037498
145,1448.300,0.3316,-8.014469,-0.164996,-0.040369
145,1448.350,0.3650,-8.006802,-0.171864,-0.043039
145,1448.400,0.3310,-8.001595,-0.177417,-0.045811
145,1448.450,0.3635,-7.993984,-0.184622,-0.048502
145,1448.500,0.3605,-7.988491,-0.190050,-0.051271
145,1448.550,0.3583,-7.981167,-0.197179,-0.053980
145,1448.600,0.3845,-7.974758,-0.203108,-0.056704
145,1448.650,0.3618,-7.968578,-0.209662,-0.059441
145,1448.700,0.3953,-7.961197,-0.216756,-0.062061
145,1448.750,0.3604,-7.955990,-0.222261,-0.064823
145,1448.800,0.3923,-7.948322,-0.229458,-0.067438
145,1448.850,0.3723,-7.943230,-0.234740,-0.070091
145,1448.900,0.3913,-7.935619,-0.242082,-0.072775
145,1448.950,0.4045,-7.929783,-0.247616,-0.075487
145,1449.000,0.3941,-7.922802,-0.254494,-0.078106
145,1449.050,0.4235,-7.915649,-0.261121,-0.080660
145,1449.100,0.3919,-7.910213,-0.267082,-0.083311
145,1449.150,0.4304,-7.902603,-0.274122,-0.085815
145,1449.200,0.3999,-7.897396,-0.279600,-0.088428
145,1449.250,0.4317,-7.889442,-0.286907,-0.091026
145,1449.300,0.4328,-7.884064,-0.292214,-0.093521
145,1449.350,0.4356,-7.876625,-0.299343,-0.095999
145,1449.400,0.4665,-7.869701,-0.305748,-0.098402
145,1449.450,0.4371,-7.863922,-0.311852,-0.100828
145,1449.500,0.4785,-7.856655,-0.318631,-0.103094
145,1449.550,0.4472,-7.851276,-0.324338,-0.105513
145,1449.600,0.4879,-7.843323,-0.331595,-0.107712
145,1449.650,0.4750,-7.838001,-0.336964,-0.110073
145,1449.700,0.5035,-7.830391,-0.343995,-0.112171
145,1449.750,0.5411,-7.823696,-0.350251,-0.114159
145,1449.800,0.5259,-7.817688,-0.356679,-0.116173
145,1449.850,0.5735,-7.810364,-0.363219,-0.118010
145,1449.900,0.5538,-7.804642,-0.369267,-0.119888
145,1449.950,0.6124,-7.796917,-0.376279,-0.121370
146,1450.000,0.5209,-7.794914,-0.379330,-0.123343
146,1450.050,0.2850,-7.803211,-0.373734,-0.125391
146,1450.100,0.1832,-7.809849,-0.367843,-0.126429
146,1450.150,0.1394,-7.817459,-0.361067,-0.127138
146,1450.200,0.0609,-7.824783,-0.354432,-0.127226
146,1450.250,0.0599,-7.830791,-0.348527,-0.126778
146,1450.300,0.0057,-7.838459,-0.341511,-0.126272
146,1450.350,0.0140,-7.843838,-0.335958,-0.125299
146,1450.400,-0.0316,-7.851448,-0.328780,-0.124306
146,1450.450,-0.0548,-7.857513,-0.323255,-0.122925
146,1450.500,-0.0552,-7.864380,-0.316087,-0.121506
146,1450.550,-0.0952,-7.871475,-0.309712,-0.119978
146,1450.600,-0.0708,-7.877197,-0.303597,-0.118116
146,1450.650,-0.1115,-7.884407,-0.296771,-0.116356
146,1450.700,-0.0816,-7.889786,-0.291194,-0.114319
146,1450.750,-0.1144,-7.897568,-0.283922,-0.112379
146,1450.800,-0.0980,-7.902546,-0.278617,-0.110231
146,1450.850,-0.1176,-7.910213,-0.271303,-0.108154
146,1450.900,-0.1398,-7.916794,-0.265389,-0.105925
146,1450.950,-0.1180,-7.923431,-0.258716,-0.103640
146,1451.000,-0.1536,-7.930298,-0.252120,-0.101475
146,1451.050,-0.1217,-7.935677,-0.246412,-0.098946
146,1451.100,-0.1532,-7.943401,-0.239162,-0.096664
146,1451.150,-0.1273,-7.948608,-0.233831,-0.094263
146,1451.200,-0.1552,-7.956162,-0.226562,-0.091812
146,1451.250,-0.1774,-7.962341,-0.220637,-0.089296
146,1451.300,-0.1547,-7.968178,-0.213989,-0.086761
146,1451.350,-0.1874,-7.975502,-0.207542,-0.084398
146,1451.400,-0.1525,-7.980938,-0.201535,-0.081741
146,1451.450,-0.1841,-7.988377,-0.194531,-0.079229
146,1451.500,-0.1507,-7.993870,-0.189090,-0.076632
146,1451.550,-0.1812,-8.001251,-0.181874,-0.074053
146,1451.600,-0.1820,-8.007202,-0.176323,-0.071346
146,1451.650,-0.1766,-8.014069,-0.169129,-0.068731
146,1451.700,-0.2071,-8.020477,-0.163250,-0.066072
146,1451.750,-0.1814,-8.027000,-0.156629,-0.063374
146,1451.800,-0.2157,-8.034382,-0.149794,-0.060699
146,1451.850,-0.1818,-8.039646,-0.144186,-0.057951
146,1451.900,-0.2119,-8.047142,-0.137193,-0.055254
146,1451.950,-0.2021,-8.052578,-0.131711,-0.052414
146,1452.000,-0.2069,-8.060188,-0.124471,-0.049698
146,1452.050,-0.2298,-8.066311,-0.118606,-0.046879
146,1452.100,-0.2046,-8.072948,-0.111848,-0.044024
146,1452.150,-0.2398,-8.080502,-0.105106,-0.041317
146,1452.200,-0.2023,-8.085880,-0.099332,-0.038477
146,1452.250,-0.2379,-8.093147,-0.092335,-0.035591
146,1452.300,-0.2125,-8.098125,-0.086945,-0.032719
146,1452.350,-0.2332,-8.106136,-0.079623,-0.029858
146,1452.400,-0.2432,-8.111801,-0.074081,-0.027111
146,1452.450,-0.2312,-8.118668,-0.067007,-0.024248
146,1452.500,-0.2627,-8.125992,-0.060635,-0.021297
146,1452.550,-0.2264,-8.131428,-0.054585,-0.018482
146,1452.600,-0.2599,-8.139153,-0.047715,-0.015697
146,1452.650,-0.2261,-8.144016,-0.042245,-0.012815
146,1452.700,-0.2521,-8.152084,-0.034852,-0.009918
146,1452.750,-0.2472,-8.157291,-0.029575,-0.007078
146,1452.800,-0.2511,-8.164787,-0.022309,-0.004213
146,1452.850,-0.2854,-8.171482,-0.016058,-0.001324
146,1452.900,-0.2518,-8.177490,-0.009734,0.001558
146,1452.950,-0.2886,-8.185215,-0.002766,0.004387
146,1453.000,-0.2505,-8.190308,0.002711,0.007257
146,1453.050,-0.2814,-8.198318,0.009826,0.010139
146,1453.100,-0.2696,-8.203640,0.015212,0.013113
146,1453.150,-0.2718,-8.211021,0.022445,0.015921
146,1453.200,-0.2923,-8.216915,0.028133,0.018873
146,1453.250,-0.2709,-8.223209,0.034962,0.021683
146,1453.300,-0.3108,-8.230705,0.041991,0.024485
146,1453.350,-0.2751,-8.236198,0.047603,0.027391
146,1453.400,-0.3074,-8.243809,0.054613,0.030182
146,1453.450,-0.2835,-8.248730,0.059983,0.033224
146,1453.500,-0.3043,-8.256626,0.067325,0.035959
146,1453.550,-0.3102,-8.262234,0.072730,0.038834
146,1453.600,-0.3011,-8.269672,0.079865,0.041704
146,1453.650,-0.3338,-8.276711,0.086361,0.044544
146,1453.700,-0.2988,-8.282375,0.092413,0.047461
146,1453.750,-0.3310,-8.289814,0.099259,0.050190
146,1453.800,-0.3018,-8.294735,0.104720,0.053120
146,1453.850,-0.3276,-8.302631,0.112063,0.055990
146,1453.900,-0.3239,-8.308067,0.117365,0.058868
146,1453.950,-0.3316,-8.315563,0.124545,0.061670
146,1454.000,-0.3635,-8.322716,0.130965,0.064491
146,1454.050,-0.3312,-8.328667,0.137282,0.067406
146,1454.100,-0.3687,-8.335762,0.143893,0.070160
146,1454.150,-0.3321,-8.341427,0.149654,0.073059
146,1454.200,-0.3642,-8.349094,0.156833,0.075832
146,1454.250,-0.3378,-8.354130,0.162169,0.078629
146,1454.300,-0.3631,-8.361855,0.169288,0.081385
146,1454.350,-0.3874,-8.368206,0.175323,0.084169
146,1454.400,-0.3627,-8.374615,0.181937,0.086794
146,1454.450,-0.4028,-8.381710,0.188498,0.089613
146,1454.500,-0.3718,-8.387718,0.194450,0.092300
146,1454.550,-0.4107,-8.395615,0.201629,0.094995
146,1454.600,-0.3847,-8.400707,0.207020,0.097740
146,1454.650,-0.4148,-8.408375,0.214213,0.100290
146,1454.700,-0.4167,-8.413925,0.219640,0.102934
146,1454.750,-0.4195,-8.421192,0.226734,0.105505
146,1454.800,-0.4511,-8.427601,0.232711,0.108088
146,1454.850,-0.4304,-8.434124,0.239293,0.110508
146,1454.900,-0.4724,-8.441906,0.246227,0.112921
146,1454.950,-0.4425,-8.447056,0.251864,0.115444
146,1455.000,-0.4255,-8.451920,0.256866,0.117727
146,1455.050,-0.1740,-8.442764,0.250965,0.118536
146,1455.100,-0.1235,-8.435268,0.243817,0.118645
146,1455.150,-0.0473,-8.427486,0.237042,0.118298
146,1455.200,-0.0489,-8.421535,0.231083,0.117447
146,1455.250,0.0126,-8.414040,0.224152,0.116514
146,1455.300,0.0015,-8.408489,0.218565,0.115164
146,1455.350,0.0501,-8.400536,0.211410,0.113672
146,1455.400,0.0538,-8.395100,0.206055,0.111895
146,1455.450,0.0815,-8.387661,0.198745,0.110081
146,1455.500,0.1199,-8.380852,0.192579,0.108139
146,1455.550,0.0976,-8.374557,0.186122,0.106009
146,1455.600,0.1374,-8.367462,0.179654,0.103998
146,1455.650,0.1111,-8.361855,0.173800,0.101738
146,1455.700,0.1423,-8.354187,0.166627,0.099583
146,1455.750,0.1214,-8.349209,0.161249,0.097126
146,1455.800,0.1509,-8.341427,0.153976,0.094868
146,1455.850,0.1774,-8.334904,0.148193,0.092487
146,1455.900,0.1571,-8.328724,0.141427,0.089966
146,1455.950,0.1939,-8.321457,0.135105,0.087723
146,1456.000,0.1668,-8.315334,0.128919,0.085106
146,1456.050,0.1981,-8.308125,0.121953,0.082611
146,1456.100,0.1709,-8.302803,0.116411,0.080019
146,1456.150,0.1978,-8.294964,0.109238,0.077461
146,1456.200,0.1959,-8.289642,0.103782,0.074863
146,1456.250,0.1967,-8.281860,0.096602,0.072212
146,1456.300,0.2269,-8.275166,0.090406,0.069647
146,1456.350,0.2006,-8.269157,0.084064,0.066980
146,1456.400,0.2336,-8.261662,0.077078,0.064379
146,1456.450,0.2002,-8.256226,0.071589,0.061600
146,1456.500,0.2319,-8.248730,0.064491,0.058983
146,1456.550,0.2150,-8.243237,0.059069,0.056255
146,1456.600,0.2322,-8.235512,0.051814,0.053547
146,1456.650,0.2492,-8.229733,0.046222,0.050856
146,1456.700,0.2311,-8.223095,0.039294,0.048138
146,1456.750,0.2609,-8.216171,0.032432,0.045450
146,1456.800,0.2279,-8.210621,0.026812,0.042679
146,1456.850,0.2576,-8.203354,0.019784,0.039989
146,1456.900,0.2335,-8.197803,0.014381,0.037167
146,1456.950,0.2546,-8.190594,0.007129,0.034389
146,1457.000,0.2746,-8.184242,0.001330,0.031668
146,1457.050,0.2542,-8.177490,-0.005552,0.028862
146,1457.100,0.2863,-8.170624,-0.011841,0.026146
146,1457.150,0.2569,-8.164787,-0.017951,0.023338
146,1457.200,0.2832,-8.157177,-0.025030,0.020638
146,1457.250,0.2523,-8.152428,-0.030496,0.017824
146,1457.300,0.2807,-8.144646,-0.037548,0.015150
146,1457.350,0.2850,-8.138638,-0.043308,0.012262
146,1457.400,0.2765,-8.131542,-0.050306,0.009525
146,1457.450,0.3061,-8.124790,-0.056567,0.006821
146,1457.500,0.2764,-8.118725,-0.062763,0.003998
146,1457.550,0.3066,-8.111515,-0.069708,0.001278
146,1457.600,0.2765,-8.106308,-0.075294,-0.001535
146,1457.650,0.3070,-8.098354,-0.082531,-0.004253
146,1457.700,0.2964,-8.092976,-0.087885,-0.007038
146,1457.750,0.3038,-8.085938,-0.095079,-0.009800
146,1457.800,0.3236,-8.079586,-0.100920,-0.012543
146,1457.850,0.3007,-8.073120,-0.107594,-0.015324
146,1457.900,0.3308,-8.065624,-0.114356,-0.017988
146,1457.950,0.2983,-8.060188,-0.120138,-0.020844
146,1458.000,0.3307,-8.052692,-0.127160,-0.023552
146,1458.050,0.3022,-8.047543,-0.132615,-0.026354
146,1458.100,0.3274,-8.039703,-0.139878,-0.029091
146,1458.150,0.3338,-8.034153,-0.145304,-0.031860
146,1458.200,0.3276,-8.026772,-0.152381,-0.034592
146,1458.250,0.3599,-8.019791,-0.158968,-0.037262
146,1458.300,0.3273,-8.014355,-0.164970,-0.040117
146,1458.350,0.3592,-8.006401,-0.171873,-0.042797
146,1458.400,0.3260,-8.001366,-0.177449,-0.045528
146,1458.450,0.3538,-7.993984,-0.184587,-0.048353
146,1458.500,0.3397,-7.988377,-0.190022,-0.051071
146,1458.550,0.3539,-7.981110,-0.197201,-0.053768
146,1458.600,0.3830,-7.974586,-0.203491,-0.056501
146,1458.650,0.3536,-7.967949,-0.209811,-0.059355
146,1458.700,0.3907,-7.961712,-0.216419,-0.061901
146,1458.750,0.3561,-7.956104,-0.222117,-0.064716
146,1458.800,0.3875,-7.948551,-0.229426,-0.067364
146,1458.850,0.3561,-7.943573,-0.234825,-0.069956
146,1458.900,0.3859,-7.935734,-0.241976,-0.072680
146,1458.950,0.4020,-7.929611,-0.247776,-0.075386
146,1459.000,0.3827,-7.922688,-0.254568,-0.077999
146,1459.050,0.4180,-7.915821,-0.261036,-0.080570
146,1459.100,0.3855,-7.910213,-0.266977,-0.083124
146,1459.150,0.4198,-7.902203,-0.274090,-0.085726
146,1459.200,0.3921,-7.897053,-0.279529,-0.088276
146,1459.250,0.4262,-7.889500,-0.286775,-0.090816
146,1459.300,0.4388,-7.883492,-0.292376,-0.093321
146,1459.350,0.4283,-7.876511,-0.299315,-0.095781
146,1459.400,0.4646,-7.869473,-0.305826,-0.098274
146,1459.450,0.4316,-7.863636,-0.311859,-0.100760
146,1459.500,0.4750,-7.856197,-0.318731,-0.102949
146,1459.550,0.4426,-7.850761,-0.324425,-0.105433
146,1459.600,0.4803,-7.842979,-0.331574,-0.107574
146,1459.650,0.4748,-7.837257,-0.336940,-0.109873
146,1459.700,0.4952,-7.830276,-0.344023,-0.111952
146,1459.750,0.5375,-7.823524,-0.350339,-0.114033
146,1459.800,0.5192,-7.817116,-0.356677,-0.116045
146,1459.850,0.5714,-7.809563,-0.363375,-0.117815
146,1459.900,0.5517,-7.803955,-0.369136,-0.119732
146,1459.950,0.6072,-7.796288,-0.376360,-0.121231
147,1460.000,0.5221,-7.794056,-0.379296,-0.123211
147,1460.050,0.2818,-7.802868,-0.373764,-0.125183
147,1460.100,0.1745,-7.809906,-0.367510,-0.126419
147,1460.150,0.1388,-7.816429,-0.361026,-0.126966
147,1460.200,0.0612,-7.824097,-0.354450,-0.127083
147,1460.250,0.0589,-7.830105,-0.348419,-0.126606
147,1460.300,0.0037,-7.837543,-0.341366,-0.126110
147,1460.350,0.0142,-7.843151,-0.335909,-0.125082
147,1460.400,-0.0334,-7.850704,-0.328791,-0.124081
147,1460.450,-0.0599,-7.857113,-0.323052,-0.122734
147,1460.500,-0.0579,-7.863865,-0.316087,-0.121313
147,1460.550,-0.0957,-7.870731,-0.309741,-0.119722
147,1460.600,-0.0732,-7.876453,-0.303669,-0.117952
147,1460.650,-0.1112,-7.884121,-0.296485,-0.116186
147,1460.700,-0.0807,-7.888756,-0.291191,-0.114157
147,1460.750,-0.1159,-7.896881,-0.283816,-0.112169
147,1460.800,-0.1163,-7.902374,-0.278468,-0.110067
147,1460.850,-0.1156,-7.909527,-0.271335,-0.107922
147,1460.900,-0.1417,-7.916393,-0.265367,-0.105761
147,1460.950,-0.1201,-7.922630,-0.258893,-0.103432
147,1461.000,-0.1537,-7.929897,-0.251891,-0.101225
147,1461.050,-0.1213,-7.935162,-0.246263,-0.098835
147,1461.100,-0.1568,-7.942772,-0.239265,-0.096504
147,1461.150,-0.1318,-7.947979,-0.233722,-0.094030
147,1461.200,-0.1539,-7.955303,-0.226571,-0.091627
147,1461.250,-0.1773,-7.962227,-0.220538,-0.089111
147,1461.300,-0.1509,-7.967892,-0.214094,-0.086575
147,1461.350,-0.1838,-7.974701,-0.207481,-0.084089
147,1461.400,-0.1495,-7.980480,-0.201578,-0.081591
147,1461.450,-0.1829,-7.988377,-0.194414,-0.078985
147,1461.500,-0.1511,-7.993069,-0.189036,-0.076448
147,1461.550,-0.1785,-8.001080,-0.181695,-0.073872
147,1461.600,-0.1925,-8.007202,-0.176064,-0.071079
147,1461.650,-0.1789,-8.014126,-0.169205,-0.068539
147,1461.700,-0.2100,-8.020763,-0.162911,-0.065929
147,1461.750,-0.1802,-8.026714,-0.156735,-0.063112
147,1461.800,-0.2109,-8.034382,-0.149727,-0.060526
147,1461.850,-0.1792,-8.039360,-0.144225,-0.057613
147,1461.900,-0.2064,-8.047142,-0.137053,-0.054882
147,1461.950,-0.2057,-8.052750,-0.131625,-0.052105
147,1462.000,-0.2019,-8.059845,-0.124458,-0.049393
147,1462.050,-0.2296,-8.066311,-0.118564,-0.046631
147,1462.100,-0.2048,-8.072891,-0.111903,-0.043709
147,1462.150,-0.2392,-8.080730,-0.104807,-0.040949
147,1462.200,-0.2038,-8.085995,-0.099418,-0.038136
147,1462.250,-0.2344,-8.093033,-0.092374,-0.035290
147,1462.300,-0.2165,-8.098526,-0.086917,-0.032417
147,1462.350,-0.2317,-8.106136,-0.079580,-0.029573
147,1462.400,-0.2478,-8.112087,-0.073988,-0.026783
147,1462.450,-0.2277,-8.118610,-0.067052,-0.023857
147,1462.500,-0.2606,-8.126049,-0.060458,-0.021049
